model_id,metabolite_id,base_metabolite,is_metanetx,appears_standardized
z,MNXM1108176[e],MNXM1108176,TRUE,TRUE
z,MNXM1364206[e],MNXM1364206,TRUE,TRUE
z,MNXM1364255[e],MNXM1364255,TRUE,TRUE
z,MNXM1371083[e],MNXM1371083,TRUE,TRUE
z,MNXM741449[e],MNXM741449,TRUE,TRUE
z,MNXM731707[e],MNXM731707,TRUE,TRUE
z,MNXM1364295[e],MNXM1364295,TRUE,TRUE
z,MNXM192[e],MNXM192,TRUE,TRUE
z,MNXM89612[e],MNXM89612,TRUE,TRUE
z,MNXM733114[e],MNXM733114,TRUE,TRUE
z,MNXM1[e],MNXM1,TRUE,TRUE
z,WATER[e],WATER,FALSE,FALSE
z,MNXM1372038[e],MNXM1372038,TRUE,TRUE
z,MNXM1105732[e],MNXM1105732,TRUE,TRUE
z,MNXM739527[e],MNXM739527,TRUE,TRUE
z,MNXM1107821[e],MNXM1107821,TRUE,TRUE
z,MNXM1364673[e],MNXM1364673,TRUE,TRUE
z,MNXM738068[e],MNXM738068,TRUE,TRUE
z,MNXM741173[e],MNXM741173,TRUE,TRUE
z,MNXM37[e],MNXM37,TRUE,TRUE
z,MNXM29[e],MNXM29,TRUE,TRUE
z,MNXM1107769[e],MNXM1107769,TRUE,TRUE
z,MNXM728337[e],MNXM728337,TRUE,TRUE
z,MNXM1106761[e],MNXM1106761,TRUE,TRUE
z,MNXM1364416[e],MNXM1364416,TRUE,TRUE
z,MNXM738804[e],MNXM738804,TRUE,TRUE
z,MNXM741664[e],MNXM741664,TRUE,TRUE
z,MNXM114[e],MNXM114,TRUE,TRUE
z,MNXM737787[e],MNXM737787,TRUE,TRUE
z,MNXM142[e],MNXM142,TRUE,TRUE
z,MNXM741553[e],MNXM741553,TRUE,TRUE
z,MNXM76[e],MNXM76,TRUE,TRUE
z,MNXM199[e],MNXM199,TRUE,TRUE
z,MNXM736942[e],MNXM736942,TRUE,TRUE
z,MNXM1106000[e],MNXM1106000,TRUE,TRUE
z,MNXM1105941[e],MNXM1105941,TRUE,TRUE
z,MNXM274[e],MNXM274,TRUE,TRUE
z,MNXM741174[e],MNXM741174,TRUE,TRUE
z,MNXM735438[e],MNXM735438,TRUE,TRUE
z,MNXM9[e],MNXM9,TRUE,TRUE
z,MNXM95[e],MNXM95,TRUE,TRUE
z,MNXM118[e],MNXM118,TRUE,TRUE
z,MNXM419[e],MNXM419,TRUE,TRUE
z,MNXM23[e],MNXM23,TRUE,TRUE
z,MNXM270[e],MNXM270,TRUE,TRUE
z,MNXM1363866[e],MNXM1363866,TRUE,TRUE
z,MNXM681265[e],MNXM681265,TRUE,TRUE
z,MNXM1370177[e],MNXM1370177,TRUE,TRUE
z,MNXM27[e],MNXM27,TRUE,TRUE
z,MNXM124[e],MNXM124,TRUE,TRUE
z,MNXM408[e],MNXM408,TRUE,TRUE
z,MNXM58[e],MNXM58,TRUE,TRUE
z,MNXM256[e],MNXM256,TRUE,TRUE
z,MNXM730135[e],MNXM730135,TRUE,TRUE
z,MNXM662[e],MNXM662,TRUE,TRUE
z,MNXM1364330[e],MNXM1364330,TRUE,TRUE
z,MNXM1369194[e],MNXM1369194,TRUE,TRUE
z,MNXM117[e],MNXM117,TRUE,TRUE
z,MNXM1103104[e],MNXM1103104,TRUE,TRUE
z,MNXM738369[e],MNXM738369,TRUE,TRUE
z,MNXM1108339[e],MNXM1108339,TRUE,TRUE
z,MNXM1103965[e],MNXM1103965,TRUE,TRUE
z,MNXM729150[e],MNXM729150,TRUE,TRUE
z,MNXM1372039[e],MNXM1372039,TRUE,TRUE
z,MNXM729799[e],MNXM729799,TRUE,TRUE
iBM3063,MNXM91349[e],MNXM91349,TRUE,TRUE
iBM3063,MNXM35277[e],MNXM35277,TRUE,TRUE
iBM3063,MNXM2604[e],MNXM2604,TRUE,TRUE
iBM3063,MNXM5476[e],MNXM5476,TRUE,TRUE
iBM3063,MNXM104029[e],MNXM104029,TRUE,TRUE
iBM3063,MNXM1711[e],MNXM1711,TRUE,TRUE
iBM3063,MNXM5116[e],MNXM5116,TRUE,TRUE
iBM3063,MNXM162989[e],MNXM162989,TRUE,TRUE
iBM3063,MNXM1373318[e],MNXM1373318,TRUE,TRUE
iBM3063,4228[e],4228,FALSE,FALSE
iBM3063,MNXM1105804[e],MNXM1105804,TRUE,TRUE
iBM3063,MNXM192[e],MNXM192,TRUE,TRUE
iBM3063,MNXM421[e],MNXM421,TRUE,TRUE
iBM3063,MNXM53489[e],MNXM53489,TRUE,TRUE
iBM3063,MNXM731838[e],MNXM731838,TRUE,TRUE
iBM3063,MNXM1372180[e],MNXM1372180,TRUE,TRUE
iBM3063,MNXM55261[e],MNXM55261,TRUE,TRUE
iBM3063,MNXM405[e],MNXM405,TRUE,TRUE
iBM3063,MNXM726864[e],MNXM726864,TRUE,TRUE
iBM3063,MNXM1105027[e],MNXM1105027,TRUE,TRUE
iBM3063,MNXM1369181[e],MNXM1369181,TRUE,TRUE
iBM3063,MNXM1542255[e],MNXM1542255,TRUE,TRUE
iBM3063,MNXM147516[e],MNXM147516,TRUE,TRUE
iBM3063,MNXM26[e],MNXM26,TRUE,TRUE
iBM3063,MNXM729595[e],MNXM729595,TRUE,TRUE
iBM3063,MNXM168[e],MNXM168,TRUE,TRUE
iBM3063,MNXM1105760[e],MNXM1105760,TRUE,TRUE
iBM3063,MNXM40333[e],MNXM40333,TRUE,TRUE
iBM3063,MNXM1369648[e],MNXM1369648,TRUE,TRUE
iBM3063,MNXM144[e],MNXM144,TRUE,TRUE
iBM3063,MNXM8264[e],MNXM8264,TRUE,TRUE
iBM3063,MNXM1370307[e],MNXM1370307,TRUE,TRUE
iBM3063,MNXM1370309[e],MNXM1370309,TRUE,TRUE
iBM3063,MNXM163729[e],MNXM163729,TRUE,TRUE
iBM3063,MNXM729869[e],MNXM729869,TRUE,TRUE
iBM3063,MNXM1105731[e],MNXM1105731,TRUE,TRUE
iBM3063,MNXM1105732[e],MNXM1105732,TRUE,TRUE
iBM3063,MNXM738834[e],MNXM738834,TRUE,TRUE
iBM3063,MNXM584[e],MNXM584,TRUE,TRUE
iBM3063,MNXM1363866[e],MNXM1363866,TRUE,TRUE
iBM3063,MNXM544[e],MNXM544,TRUE,TRUE
iBM3063,MNXM734859[e],MNXM734859,TRUE,TRUE
iBM3063,MNXM1552[e],MNXM1552,TRUE,TRUE
iBM3063,MNXM739527[e],MNXM739527,TRUE,TRUE
iBM3063,MNXM727871[e],MNXM727871,TRUE,TRUE
iBM3063,MNXM1107821[e],MNXM1107821,TRUE,TRUE
iBM3063,MNXM1364673[e],MNXM1364673,TRUE,TRUE
iBM3063,MNXM3[e],MNXM3,TRUE,TRUE
iBM3063,MNXM304[e],MNXM304,TRUE,TRUE
iBM3063,MNXM458[e],MNXM458,TRUE,TRUE
iBM3063,MNXM128[e],MNXM128,TRUE,TRUE
iBM3063,MNXM726888[e],MNXM726888,TRUE,TRUE
iBM3063,MNXM90[e],MNXM90,TRUE,TRUE
iBM3063,MNXM1107752[e],MNXM1107752,TRUE,TRUE
iBM3063,MNXM732471[e],MNXM732471,TRUE,TRUE
iBM3063,MNXM735978[e],MNXM735978,TRUE,TRUE
iBM3063,co2[e],co2,FALSE,TRUE
iBM3063,MNXM1105736[e],MNXM1105736,TRUE,TRUE
iBM3063,MNXM761[e],MNXM761,TRUE,TRUE
iBM3063,MNXM731166[e],MNXM731166,TRUE,TRUE
iBM3063,MNXM738068[e],MNXM738068,TRUE,TRUE
iBM3063,MNXM1364050[e],MNXM1364050,TRUE,TRUE
iBM3063,MNXM1043[e],MNXM1043,TRUE,TRUE
iBM3063,MNXM402[e],MNXM402,TRUE,TRUE
iBM3063,MNXM1372394[e],MNXM1372394,TRUE,TRUE
iBM3063,MNXM152[e],MNXM152,TRUE,TRUE
iBM3063,MNXM257[e],MNXM257,TRUE,TRUE
iBM3063,MNXM394[e],MNXM394,TRUE,TRUE
iBM3063,MNXM492[e],MNXM492,TRUE,TRUE
iBM3063,MNXM1371083[e],MNXM1371083,TRUE,TRUE
iBM3063,MNXM741449[e],MNXM741449,TRUE,TRUE
iBM3063,MNXM1109[e],MNXM1109,TRUE,TRUE
iBM3063,MNXM218[e],MNXM218,TRUE,TRUE
iBM3063,MNXM187[e],MNXM187,TRUE,TRUE
iBM3063,MNXM1108092[e],MNXM1108092,TRUE,TRUE
iBM3063,MNXM1372038[e],MNXM1372038,TRUE,TRUE
iBM3063,MNXM1372039[e],MNXM1372039,TRUE,TRUE
iBM3063,MNXM731707[e],MNXM731707,TRUE,TRUE
iBM3063,MNXM1364295[e],MNXM1364295,TRUE,TRUE
iBM3063,MNXM617[e],MNXM617,TRUE,TRUE
iBM3063,MNXM39[e],MNXM39,TRUE,TRUE
iBM3063,MNXM729618[e],MNXM729618,TRUE,TRUE
iBM3063,MNXM1364246[e],MNXM1364246,TRUE,TRUE
iBM3063,MNXM737340[e],MNXM737340,TRUE,TRUE
iBM3063,MNXM1370177[e],MNXM1370177,TRUE,TRUE
iBM3063,MNXM1517[e],MNXM1517,TRUE,TRUE
iBM3063,MNXM1105856[e],MNXM1105856,TRUE,TRUE
iBM3063,MNXM112[e],MNXM112,TRUE,TRUE
iBM3063,MNXM1364662[e],MNXM1364662,TRUE,TRUE
iBM3063,MNXM734590[e],MNXM734590,TRUE,TRUE
iBM3063,MNXM1364206[e],MNXM1364206,TRUE,TRUE
iBM3063,MNXM1364205[e],MNXM1364205,TRUE,TRUE
iBM3063,MNXM37[e],MNXM37,TRUE,TRUE
iBM3063,MNXM741173[e],MNXM741173,TRUE,TRUE
iBM3063,MNXM69[e],MNXM69,TRUE,TRUE
iBM3063,MNXM8664[e],MNXM8664,TRUE,TRUE
iBM3063,MNXM29[e],MNXM29,TRUE,TRUE
iBM3063,MNXM1371097[e],MNXM1371097,TRUE,TRUE
iBM3063,MNXM8667[e],MNXM8667,TRUE,TRUE
iBM3063,MNXM1371099[e],MNXM1371099,TRUE,TRUE
iBM3063,MNXM89612[e],MNXM89612,TRUE,TRUE
iBM3063,MNXM1372264[e],MNXM1372264,TRUE,TRUE
iBM3063,MNXM490899[e],MNXM490899,TRUE,TRUE
iBM3063,MNXM733114[e],MNXM733114,TRUE,TRUE
iBM3063,WATER[e],WATER,FALSE,FALSE
iBM3063,MNXM1[e],MNXM1,TRUE,TRUE
iBM3063,MNXM1094693[e],MNXM1094693,TRUE,TRUE
iBM3063,MNXM108[e],MNXM108,TRUE,TRUE
iBM3063,MNXM1107900[e],MNXM1107900,TRUE,TRUE
iBM3063,MNXM1107769[e],MNXM1107769,TRUE,TRUE
iBM3063,MNXM635[e],MNXM635,TRUE,TRUE
iBM3063,MNXM353[e],MNXM353,TRUE,TRUE
iBM3063,MNXM1653[e],MNXM1653,TRUE,TRUE
iBM3063,MNXM732487[e],MNXM732487,TRUE,TRUE
iBM3063,MNXM7451[e],MNXM7451,TRUE,TRUE
iBM3063,MNXM1670[e],MNXM1670,TRUE,TRUE
iBM3063,MNXM89661[e],MNXM89661,TRUE,TRUE
iBM3063,MNXM728337[e],MNXM728337,TRUE,TRUE
iBM3063,MNXM1686[e],MNXM1686,TRUE,TRUE
iBM3063,MNXM1105941[e],MNXM1105941,TRUE,TRUE
iBM3063,MNXM95[e],MNXM95,TRUE,TRUE
iBM3063,MNXM1372481[e],MNXM1372481,TRUE,TRUE
iBM3063,MNXM1372482[e],MNXM1372482,TRUE,TRUE
iBM3063,MNXM736942[e],MNXM736942,TRUE,TRUE
iBM3063,MNXM1104432[e],MNXM1104432,TRUE,TRUE
iBM3063,MNXM1106761[e],MNXM1106761,TRUE,TRUE
iBM3063,MNXM1108069[e],MNXM1108069,TRUE,TRUE
iBM3063,MNXM1364416[e],MNXM1364416,TRUE,TRUE
iBM3063,MNXM1107192[e],MNXM1107192,TRUE,TRUE
iBM3063,MNXM1106000[e],MNXM1106000,TRUE,TRUE
iBM3063,MNXM1364255[e],MNXM1364255,TRUE,TRUE
iBM3063,MNXM729799[e],MNXM729799,TRUE,TRUE
iBM3063,MNXM8868[e],MNXM8868,TRUE,TRUE
iBM3063,MNXM738804[e],MNXM738804,TRUE,TRUE
iBM3063,MNXM653[e],MNXM653,TRUE,TRUE
iBM3063,MNXM2255[e],MNXM2255,TRUE,TRUE
iBM3063,MNXM1104590[e],MNXM1104590,TRUE,TRUE
iBM3063,MNXM27[e],MNXM27,TRUE,TRUE
iBM3063,MNXM274[e],MNXM274,TRUE,TRUE
iBM3063,MNXM729302[e],MNXM729302,TRUE,TRUE
iBM3063,MNXM732398[e],MNXM732398,TRUE,TRUE
iBM3063,MNXM1107902[e],MNXM1107902,TRUE,TRUE
iBM3063,MNXM735438[e],MNXM735438,TRUE,TRUE
iBM3063,MNXM46[e],MNXM46,TRUE,TRUE
iBM3063,MNXM236[e],MNXM236,TRUE,TRUE
iBM3063,MNXM1364559[e],MNXM1364559,TRUE,TRUE
iBM3063,MNXM1148[e],MNXM1148,TRUE,TRUE
iBM3063,orn__L[e],orn__L,FALSE,FALSE
iBM3063,orn[e],orn,FALSE,FALSE
iBM3063,MNXM73[e],MNXM73,TRUE,TRUE
iBM3063,MNXM741664[e],MNXM741664,TRUE,TRUE
iBM3063,MNXM9[e],MNXM9,TRUE,TRUE
iBM3063,pnto__R[e],pnto__R,FALSE,FALSE
iBM3063,MNXM114[e],MNXM114,TRUE,TRUE
iBM3063,MNXM118[e],MNXM118,TRUE,TRUE
iBM3063,MNXM311[e],MNXM311,TRUE,TRUE
iBM3063,MNXM419[e],MNXM419,TRUE,TRUE
iBM3063,MNXM23[e],MNXM23,TRUE,TRUE
iBM3063,MNXM1820[e],MNXM1820,TRUE,TRUE
iBM3063,MNXM1108051[e],MNXM1108051,TRUE,TRUE
iBM3063,MNXM270[e],MNXM270,TRUE,TRUE
iBM3063,MNXM736685[e],MNXM736685,TRUE,TRUE
iBM3063,MNXM732923[e],MNXM732923,TRUE,TRUE
iBM3063,MNXM737787[e],MNXM737787,TRUE,TRUE
iBM3063,so3[e],so3,FALSE,FALSE
iBM3063,MNXM58[e],MNXM58,TRUE,TRUE
iBM3063,MNXM124[e],MNXM124,TRUE,TRUE
iBM3063,MNXM408[e],MNXM408,TRUE,TRUE
iBM3063,MNXM729619[e],MNXM729619,TRUE,TRUE
iBM3063,MNXM25[e],MNXM25,TRUE,TRUE
iBM3063,MNXM1104180[e],MNXM1104180,TRUE,TRUE
iBM3063,MNXM1364248[e],MNXM1364248,TRUE,TRUE
iBM3063,MNXM282[e],MNXM282,TRUE,TRUE
iBM3063,MNXM730135[e],MNXM730135,TRUE,TRUE
iBM3063,MNXM662[e],MNXM662,TRUE,TRUE
iBM3063,MNXM256[e],MNXM256,TRUE,TRUE
iBM3063,MNXM142[e],MNXM142,TRUE,TRUE
iBM3063,MNXM1364330[e],MNXM1364330,TRUE,TRUE
iBM3063,MNXM741553[e],MNXM741553,TRUE,TRUE
iBM3063,MNXM314[e],MNXM314,TRUE,TRUE
iBM3063,MNXM76[e],MNXM76,TRUE,TRUE
iBM3063,MNXM1369194[e],MNXM1369194,TRUE,TRUE
iBM3063,MNXM1105965[e],MNXM1105965,TRUE,TRUE
iBM3063,MNXM117[e],MNXM117,TRUE,TRUE
iBM3063,MNXM1103104[e],MNXM1103104,TRUE,TRUE
iBM3063,MNXM199[e],MNXM199,TRUE,TRUE
iBM3063,MNXM1103769[e],MNXM1103769,TRUE,TRUE
iBM3063,MNXM169454[e],MNXM169454,TRUE,TRUE
iBM3063,MNXM737068[e],MNXM737068,TRUE,TRUE
iBM3063,MNXM1372251[e],MNXM1372251,TRUE,TRUE
iBM3063,MNXM738369[e],MNXM738369,TRUE,TRUE
iMG746,MNXM421[e],MNXM421,TRUE,TRUE
iMG746,MNXM735208[e],MNXM735208,TRUE,TRUE
iMG746,MNXM26[e],MNXM26,TRUE,TRUE
iMG746,actn_DASH_R[e],actn_DASH_R,FALSE,FALSE
iMG746,MNXM1105732[e],MNXM1105732,TRUE,TRUE
iMG746,alac_DASH_S[e],alac_DASH_S,FALSE,FALSE
iMG746,MNXM304[e],MNXM304,TRUE,TRUE
iMG746,MNXM128[e],MNXM128,TRUE,TRUE
iMG746,MNXM1372277[e],MNXM1372277,TRUE,TRUE
iMG746,MNXM1364163[e],MNXM1364163,TRUE,TRUE
iMG746,MNXM7191[e],MNXM7191,TRUE,TRUE
iMG746,MNXM733186[e],MNXM733186,TRUE,TRUE
iMG746,MNXM739586[e],MNXM739586,TRUE,TRUE
iMG746,MNXM652[e],MNXM652,TRUE,TRUE
iMG746,MNXM1107752[e],MNXM1107752,TRUE,TRUE
iMG746,MNXM735978[e],MNXM735978,TRUE,TRUE
iMG746,MNXM13[e],MNXM13,TRUE,TRUE
iMG746,MNXM726637[e],MNXM726637,TRUE,TRUE
iMG746,MNXM90960[e],MNXM90960,TRUE,TRUE
iMG746,MNXM731166[e],MNXM731166,TRUE,TRUE
iMG746,MNXM738068[e],MNXM738068,TRUE,TRUE
iMG746,MNXM796[e],MNXM796,TRUE,TRUE
iMG746,MNXM218[e],MNXM218,TRUE,TRUE
iMG746,MNXM1372038[e],MNXM1372038,TRUE,TRUE
iMG746,MNXM1372039[e],MNXM1372039,TRUE,TRUE
iMG746,MNXM617[e],MNXM617,TRUE,TRUE
iMG746,MNXM734590[e],MNXM734590,TRUE,TRUE
iMG746,MNXM341[e],MNXM341,TRUE,TRUE
iMG746,MNXM741173[e],MNXM741173,TRUE,TRUE
iMG746,MNXM29[e],MNXM29,TRUE,TRUE
iMG746,MNXM435[e],MNXM435,TRUE,TRUE
iMG746,MNXM289[e],MNXM289,TRUE,TRUE
iMG746,MNXM89612[e],MNXM89612,TRUE,TRUE
iMG746,MNXM1108018[e],MNXM1108018,TRUE,TRUE
iMG746,WATER[e],WATER,FALSE,FALSE
iMG746,MNXM1366923[e],MNXM1366923,TRUE,TRUE
iMG746,MNXM1[e],MNXM1,TRUE,TRUE
iMG746,MNXM728337[e],MNXM728337,TRUE,TRUE
iMG746,MNXM383[e],MNXM383,TRUE,TRUE
iMG746,MNXM95[e],MNXM95,TRUE,TRUE
iMG746,MNXM1106761[e],MNXM1106761,TRUE,TRUE
iMG746,MNXM1364416[e],MNXM1364416,TRUE,TRUE
iMG746,MNXM729799[e],MNXM729799,TRUE,TRUE
iMG746,MNXM653[e],MNXM653,TRUE,TRUE
iMG746,MNXM255[e],MNXM255,TRUE,TRUE
iMG746,MNXM2255[e],MNXM2255,TRUE,TRUE
iMG746,MNXM726090[e],MNXM726090,TRUE,TRUE
iMG746,MNXM51036[e],MNXM51036,TRUE,TRUE
iMG746,MNXM27[e],MNXM27,TRUE,TRUE
iMG746,MNXM274[e],MNXM274,TRUE,TRUE
iMG746,MNXM729302[e],MNXM729302,TRUE,TRUE
iMG746,MNXM731950[e],MNXM731950,TRUE,TRUE
iMG746,MNXM737265[e],MNXM737265,TRUE,TRUE
iMG746,MNXM9[e],MNXM9,TRUE,TRUE
iMG746,MNXM1372754[e],MNXM1372754,TRUE,TRUE
iMG746,MNXM114[e],MNXM114,TRUE,TRUE
iMG746,MNXM23[e],MNXM23,TRUE,TRUE
iMG746,MNXM270[e],MNXM270,TRUE,TRUE
iMG746,MNXM726339[e],MNXM726339,TRUE,TRUE
iMG746,MNXM58[e],MNXM58,TRUE,TRUE
iMG746,MNXM730135[e],MNXM730135,TRUE,TRUE
iMG746,MNXM1094294[e],MNXM1094294,TRUE,TRUE
iMG746,MNXM1094289[e],MNXM1094289,TRUE,TRUE
iMG746,unknown_DASH_cbl1deg[e],unknown_DASH_cbl1deg,FALSE,FALSE
iMG746,unknown_DASH_rbfdeg[e],unknown_DASH_rbfdeg,FALSE,FALSE
iMG746,MNXM117[e],MNXM117,TRUE,TRUE
iMG746,MNXM199[e],MNXM199,TRUE,TRUE
iMG746,MNXM1372251[e],MNXM1372251,TRUE,TRUE
iMG746,12dca[e],12dca,FALSE,FALSE
iMG746,ceth[e],ceth,FALSE,FALSE
iMG746,ethy[e],ethy,FALSE,FALSE
iMG746,eth[e],eth,FALSE,FALSE
iMG746,MNXM1094693[e],MNXM1094693,TRUE,TRUE
iMG746,MNXM741553[e],MNXM741553,TRUE,TRUE
iMG746,MNXM39[e],MNXM39,TRUE,TRUE
iMG746,MNXM444[e],MNXM444,TRUE,TRUE
iCY1106,WATER[e],WATER,FALSE,FALSE
iCY1106,d6pgl[e],d6pgl,FALSE,FALSE
iCY1106,MNXM1[e],MNXM1,TRUE,TRUE
iCY1106,d6pgc[e],d6pgc,FALSE,FALSE
iCY1106,MNXM1364766[e],MNXM1364766,TRUE,TRUE
iCY1106,MNXM1364662[e],MNXM1364662,TRUE,TRUE
iCY1106,MNXM1364255[e],MNXM1364255,TRUE,TRUE
iCY1106,MNXM1102734[e],MNXM1102734,TRUE,TRUE
iCY1106,gl[e],gl,FALSE,FALSE
iCY1106,meli[e],meli,FALSE,FALSE
iCY1106,dglc[e],dglc,FALSE,FALSE
iCY1106,MNXM1133[e],MNXM1133,TRUE,TRUE
iCY1106,sot[e],sot,FALSE,FALSE
iCY1106,raff[e],raff,FALSE,FALSE
iCY1106,suc[e],suc,FALSE,FALSE
iCY1106,stac[e],stac,FALSE,FALSE
iCY1106,MNXM1091608[e],MNXM1091608,TRUE,TRUE
iCY1106,chit[e],chit,FALSE,FALSE
iCY1106,nag[e],nag,FALSE,FALSE
iCY1106,chib[e],chib,FALSE,FALSE
iCY1106,chito[e],chito,FALSE,FALSE
iCY1106,MNXM26[e],MNXM26,TRUE,TRUE
iCY1106,1dgali[e],1dgali,FALSE,FALSE
iCY1106,MNXM1103335[e],MNXM1103335,TRUE,TRUE
iCY1106,2oxate[e],2oxate,FALSE,FALSE
iCY1106,oa[e],oa,FALSE,FALSE
iCY1106,MNXM729302[e],MNXM729302,TRUE,TRUE
iCY1106,MNXM29[e],MNXM29,TRUE,TRUE
iCY1106,MNXM735438[e],MNXM735438,TRUE,TRUE
iCY1106,MNXM69[e],MNXM69,TRUE,TRUE
iCY1106,MNXM732620[e],MNXM732620,TRUE,TRUE
iCY1106,hisolp[e],hisolp,FALSE,FALSE
iCY1106,MNXM9[e],MNXM9,TRUE,TRUE
iCY1106,hisol[e],hisol,FALSE,FALSE
iCY1106,trp[e],trp,FALSE,FALSE
iCY1106,fkyn[e],fkyn,FALSE,FALSE
iCY1106,darg[e],darg,FALSE,FALSE
iCY1106,5g2ot[e],5g2ot,FALSE,FALSE
iCY1106,dorn[e],dorn,FALSE,FALSE
iCY1106,5a2opa[e],5a2opa,FALSE,FALSE
iCY1106,MNXM3[e],MNXM3,TRUE,TRUE
iCY1106,gc[e],gc,FALSE,FALSE
iCY1106,MNXM40333[e],MNXM40333,TRUE,TRUE
iCY1106,gsh[e],gsh,FALSE,FALSE
iCY1106,rx[e],rx,FALSE,FALSE
iCY1106,hx[e],hx,FALSE,FALSE
iCY1106,rglutt[e],rglutt,FALSE,FALSE
iCY1106,MNXM736654[e],MNXM736654,TRUE,TRUE
iCY1106,dg[e],dg,FALSE,FALSE
iCY1106,MNXM257[e],MNXM257,TRUE,TRUE
iCY1106,dt[e],dt,FALSE,FALSE
iCY1106,MNXM1101285[e],MNXM1101285,TRUE,TRUE
iCY1106,MNXM1103400[e],MNXM1103400,TRUE,TRUE
iCY1106,MNXM1101868[e],MNXM1101868,TRUE,TRUE
iCY1106,inos[e],inos,FALSE,FALSE
iCY1106,MNXM1104823[e],MNXM1104823,TRUE,TRUE
iCY1106,MNXM1103104[e],MNXM1103104,TRUE,TRUE
iCY1106,MNXM1104385[e],MNXM1104385,TRUE,TRUE
iCY1106,xtsine[e],xtsine,FALSE,FALSE
iCY1106,MNXM432[e],MNXM432,TRUE,TRUE
iCY1106,2dan[e],2dan,FALSE,FALSE
iCY1106,gln[e],gln,FALSE,FALSE
iCY1106,glu[e],glu,FALSE,FALSE
iCY1106,MNXM728294[e],MNXM728294,TRUE,TRUE
iCY1106,MNXM11[e],MNXM11,TRUE,TRUE
iCY1106,MNXM1103302[e],MNXM1103302,TRUE,TRUE
iCY1106,MNXM1364050[e],MNXM1364050,TRUE,TRUE
iCY1106,MNXM95[e],MNXM95,TRUE,TRUE
iCY1106,fgt[e],fgt,FALSE,FALSE
iCY1106,MNXM39[e],MNXM39,TRUE,TRUE
iCY1106,MNXM13[e],MNXM13,TRUE,TRUE
iCY1106,MNXM1094693[e],MNXM1094693,TRUE,TRUE
iCY1106,MNXM1543096[e],MNXM1543096,TRUE,TRUE
iCY1106,na[e],na,FALSE,FALSE
iCY1106,nite[e],nite,FALSE,FALSE
iCY1106,carbo[e],carbo,FALSE,FALSE
iCY1106,MNXM1364295[e],MNXM1364295,TRUE,TRUE
iCY1106,vb2[e],vb2,FALSE,FALSE
iCY1106,ahtd[e],ahtd,FALSE,FALSE
iCY1106,dhp[e],dhp,FALSE,FALSE
iCY1106,glcnt[e],glcnt,FALSE,FALSE
iCY1106,4npha[e],4npha,FALSE,FALSE
iCY1106,4nol[e],4nol,FALSE,FALSE
iCY1106,2bhyde[e],2bhyde,FALSE,FALSE
iCY1106,sfgtn[e],sfgtn,FALSE,FALSE
iCY1106,hbr[e],hbr,FALSE,FALSE
iCY1106,ab1eox[e],ab1eox,FALSE,FALSE
iCY1106,ab1eoxg[e],ab1eoxg,FALSE,FALSE
iCY1106,aldpme[e],aldpme,FALSE,FALSE
iCY1106,4gcymd[e],4gcymd,FALSE,FALSE
iCY1106,b2ox[e],b2ox,FALSE,FALSE
iCY1106,23d2gbne[e],23d2gbne,FALSE,FALSE
iCY1106,b34ox[e],b34ox,FALSE,FALSE
iCY1106,34d3h4sne[e],34d3h4sne,FALSE,FALSE
iCY1106,b45ox[e],b45ox,FALSE,FALSE
iCY1106,45dgbne[e],45dgbne,FALSE,FALSE
iCY1106,b78do[e],b78do,FALSE,FALSE
iCY1106,78dgbne[e],78dgbne,FALSE,FALSE
iCY1106,dihyde[e],dihyde,FALSE,FALSE
iCY1106,segln[e],segln,FALSE,FALSE
iCY1106,ditne[e],ditne,FALSE,FALSE
iCY1106,gleion[e],gleion,FALSE,FALSE
iCY1106,sr12ox[e],sr12ox,FALSE,FALSE
iCY1106,1g2hdne[e],1g2hdne,FALSE,FALSE
iCY1106,s1h2gdne[e],s1h2gdne,FALSE,FALSE
iCY1106,ddgly[e],ddgly,FALSE,FALSE
iCY1106,dbggly[e],dbggly,FALSE,FALSE
iCY1106,ps[e],ps,FALSE,FALSE
iCY1106,pe[e],pe,FALSE,FALSE
iCY1106,accln[e],accln,FALSE,FALSE
iCY1106,cln[e],cln,FALSE,FALSE
iCY1106,dgacer[e],dgacer,FALSE,FALSE
iCY1106,glacer[e],glacer,FALSE,FALSE
iCY1106,MNXM117[e],MNXM117,TRUE,TRUE
iCY1106,MNXM1369648[e],MNXM1369648,TRUE,TRUE
iCY1106,MNXM1107752[e],MNXM1107752,TRUE,TRUE
iCY1106,ala[e],ala,FALSE,FALSE
iCY1106,asn[e],asn,FALSE,FALSE
iCY1106,asp[e],asp,FALSE,FALSE
iCY1106,cys[e],cys,FALSE,FALSE
iCY1106,his[e],his,FALSE,FALSE
iCY1106,ile[e],ile,FALSE,FALSE
iCY1106,leu[e],leu,FALSE,FALSE
iCY1106,met[e],met,FALSE,FALSE
iCY1106,phe[e],phe,FALSE,FALSE
iCY1106,pro[e],pro,FALSE,FALSE
iCY1106,tyr[e],tyr,FALSE,FALSE
iCY1106,val[e],val,FALSE,FALSE
iCY1106,ser[e],ser,FALSE,FALSE
iCY1106,thr[e],thr,FALSE,FALSE
iCY1106,lys[e],lys,FALSE,FALSE
iCY1106,doris[e],doris,FALSE,FALSE
iCY1106,MNXM25[e],MNXM25,TRUE,TRUE
