orig_met,without_compartment,new_met,new_met_out,compartment,conversion_successful,conversion_type,encoding_issues_fixed
c202ocoa[c],c202ocoa,c202ocoa,c202ocoa[c],c,FALSE,Unchanged,FALSE
c202hcoa[c],c202hcoa,c202hcoa,c202hcoa[c],c,FALSE,Unchanged,FALSE
c202dcoa[c],c202dcoa,c202dcoa,c202dcoa[c],c,FALSE,Unchanged,FALSE
c203_LPAREN_6_RPAREN_ocoa[c],c203(6)ocoa,c203(6)ocoa,c203(6)ocoa[c],c,FALSE,Unchanged,TRUE
c203_LPAREN_6_RPAREN_hcoa[c],c203(6)hcoa,c203(6)hcoa,c203(6)hcoa[c],c,FALSE,Unchanged,TRUE
c203_LPAREN_6_RPAREN_dcoa[c],c203(6)dcoa,c203(6)dcoa,c203(6)dcoa[c],c,FALSE,Unchanged,TRUE
c204_LPAREN_3_RPAREN_ocoa[c],c204(3)ocoa,c204(3)ocoa,c204(3)ocoa[c],c,FALSE,Unchanged,TRUE
c204_LPAREN_3_RPAREN_hcoa[c],c204(3)hcoa,c204(3)hcoa,c204(3)hcoa[c],c,FALSE,Unchanged,TRUE
c204_LPAREN_3_RPAREN_dcoa[c],c204(3)dcoa,c204(3)dcoa,c204(3)dcoa[c],c,FALSE,Unchanged,TRUE
c225_LPAREN_3_RPAREN_ocoa[c],c225(3)ocoa,c225(3)ocoa,c225(3)ocoa[c],c,FALSE,Unchanged,TRUE
c225_LPAREN_3_RPAREN_hcoa[c],c225(3)hcoa,c225(3)hcoa,c225(3)hcoa[c],c,FALSE,Unchanged,TRUE
c225_LPAREN_3_RPAREN_dcoa[c],c225(3)dcoa,c225(3)dcoa,c225(3)dcoa[c],c,FALSE,Unchanged,TRUE
c245_LPAREN_3_RPAREN_ocoa[c],c245(3)ocoa,c245(3)ocoa,c245(3)ocoa[c],c,FALSE,Unchanged,TRUE
c245_LPAREN_3_RPAREN_hcoa[c],c245(3)hcoa,c245(3)hcoa,c245(3)hcoa[c],c,FALSE,Unchanged,TRUE
c245_LPAREN_3_RPAREN_dcoa[c],c245(3)dcoa,c245(3)dcoa,c245(3)dcoa[c],c,FALSE,Unchanged,TRUE
c246_LPAREN_3_RPAREN_dcoa[m],c246(3)dcoa,c246(3)dcoa,c246(3)dcoa[m],m,FALSE,Unchanged,TRUE
c246_LPAREN_3_RPAREN_hcoa[m],c246(3)hcoa,c246(3)hcoa,c246(3)hcoa[m],m,FALSE,Unchanged,TRUE
c246_LPAREN_3_RPAREN_ocoa[m],c246(3)ocoa,c246(3)ocoa,c246(3)ocoa[m],m,FALSE,Unchanged,TRUE
c225_LPAREN_3_RPAREN_dcoa[m],c225(3)dcoa,c225(3)dcoa,c225(3)dcoa[m],m,FALSE,Unchanged,TRUE
c225_LPAREN_3_RPAREN_hcoa[m],c225(3)hcoa,c225(3)hcoa,c225(3)hcoa[m],m,FALSE,Unchanged,TRUE
c225_LPAREN_3_RPAREN_ocoa[m],c225(3)ocoa,c225(3)ocoa,c225(3)ocoa[m],m,FALSE,Unchanged,TRUE
c203_LPAREN_6_RPAREN_[c],c203(6),c203(6),c203(6)[c],c,FALSE,Unchanged,TRUE
c183_LPAREN_3_RPAREN_[c],c183(3),c183(3),c183(3)[c],c,FALSE,Unchanged,TRUE
c184_LPAREN_3_RPAREN_[c],c184(3),c184(3),c184(3)[c],c,FALSE,Unchanged,TRUE
c204_LPAREN_3_RPAREN_[c],c204(3),c204(3),c204(3)[c],c,FALSE,Unchanged,TRUE
c205_LPAREN_3_RPAREN_[c],c205(3),c205(3),c205(3)[c],c,FALSE,Unchanged,TRUE
c225_LPAREN_3_RPAREN_[c],c225(3),c225(3),c225(3)[c],c,FALSE,Unchanged,TRUE
c245_LPAREN_3_RPAREN_[c],c245(3),c245(3),c245(3)[c],c,FALSE,Unchanged,TRUE
c246_LPAREN_3_RPAREN_[c],c246(3),c246(3),c246(3)[c],c,FALSE,Unchanged,TRUE
c226_LPAREN_3_RPAREN_[c],c226(3),c226(3),c226(3)[c],c,FALSE,Unchanged,TRUE
urea[e],urea,MNXM117,MNXM117[e],e,TRUE,MetanetX conversion,FALSE
akg[e],akg,MNXM1369648,MNXM1369648[e],e,TRUE,MetanetX conversion,FALSE
cit[e],cit,MNXM1107752,MNXM1107752[e],e,TRUE,MetanetX conversion,FALSE
ala[e],ala,ala,ala[e],e,FALSE,Unchanged,FALSE
asn[e],asn,asn,asn[e],e,FALSE,Unchanged,FALSE
asp[e],asp,asp,asp[e],e,FALSE,Unchanged,FALSE
cys[e],cys,cys,cys[e],e,FALSE,Unchanged,FALSE
his[e],his,his,his[e],e,FALSE,Unchanged,FALSE
ile[e],ile,ile,ile[e],e,FALSE,Unchanged,FALSE
leu[e],leu,leu,leu[e],e,FALSE,Unchanged,FALSE
met[e],met,met,met[e],e,FALSE,Unchanged,FALSE
phe[e],phe,phe,phe[e],e,FALSE,Unchanged,FALSE
pro[e],pro,pro,pro[e],e,FALSE,Unchanged,FALSE
tyr[e],tyr,tyr,tyr[e],e,FALSE,Unchanged,FALSE
val[e],val,val,val[e],e,FALSE,Unchanged,FALSE
ser[e],ser,ser,ser[e],e,FALSE,Unchanged,FALSE
thr[e],thr,thr,thr[e],e,FALSE,Unchanged,FALSE
lys[e],lys,lys,lys[e],e,FALSE,Unchanged,FALSE
doris[e],doris,doris,doris[e],e,FALSE,Unchanged,FALSE
succ[e],succ,MNXM25,MNXM25[e],e,TRUE,MetanetX conversion,FALSE
mal[e],mal,mal,mal[e],e,FALSE,Unchanged,FALSE
dfru[e],dfru,dfru,dfru[e],e,FALSE,Unchanged,FALSE
arg[e],arg,arg,arg[e],e,FALSE,Unchanged,FALSE
llac[e],llac,llac,llac[e],e,FALSE,Unchanged,FALSE
rib[e],rib,rib,rib[e],e,FALSE,Unchanged,FALSE
eth[e],eth,eth,eth[e],e,FALSE,Unchanged,FALSE
hno3[e],hno3,hno3,hno3[e],e,FALSE,Unchanged,FALSE
star[e],star,star,star[e],e,FALSE,Unchanged,FALSE
meli[c],meli,meli,meli[c],c,FALSE,Unchanged,FALSE
slf[e],slf,slf,slf[e],e,FALSE,Unchanged,FALSE
fe2[e],fe2,MNXM1372038,MNXM1372038[e],e,TRUE,MetanetX conversion,FALSE
mg2[e],mg2,MNXM653,MNXM653[e],e,TRUE,MetanetX conversion,FALSE
fum[e],fum,MNXM737340,MNXM737340[e],e,TRUE,MetanetX conversion,FALSE
ca[e],ca,MNXM145806,MNXM145806[e],e,TRUE,MetanetX conversion,FALSE
ca[c],ca,MNXM145806,MNXM145806[c],c,TRUE,MetanetX conversion,FALSE
larab[e],larab,larab,larab[e],e,FALSE,Unchanged,FALSE
mlt[e],mlt,mlt,mlt[e],e,FALSE,Unchanged,FALSE
ad[e],ad,MNXM4428,MNXM4428[e],e,TRUE,MetanetX conversion,FALSE
gdpman[e],gdpman,MNXM1093018,MNXM1093018[e],e,TRUE,MetanetX conversion,FALSE
ppmvl[e],ppmvl,ppmvl,ppmvl[e],e,FALSE,Unchanged,FALSE
ippp[e],ippp,ippp,ippp[e],e,FALSE,Unchanged,FALSE
bh2[e],bh2,bh2,bh2[e],e,FALSE,Unchanged,FALSE
bh4[e],bh4,bh4,bh4[e],e,FALSE,Unchanged,FALSE
c140[e],c140,c140,c140[e],e,FALSE,Unchanged,FALSE
c160[e],c160,c160,c160[e],e,FALSE,Unchanged,FALSE
c161[e],c161,c161,c161[e],e,FALSE,Unchanged,FALSE
c180[e],c180,c180,c180[e],e,FALSE,Unchanged,FALSE
c181[e],c181,c181,c181[e],e,FALSE,Unchanged,FALSE
c182[e],c182,c182,c182[e],e,FALSE,Unchanged,FALSE
c183_LPAREN_3_RPAREN_[e],c183(3),c183(3),c183(3)[e],e,FALSE,Unchanged,TRUE
c183_LPAREN_6_RPAREN_[e],c183(6),c183(6),c183(6)[e],e,FALSE,Unchanged,TRUE
c200[e],c200,c200,c200[e],e,FALSE,Unchanged,FALSE
c201[e],c201,c201,c201[e],e,FALSE,Unchanged,FALSE
c203_LPAREN_6_RPAREN_[e],c203(6),c203(6),c203(6)[e],e,FALSE,Unchanged,TRUE
c204_LPAREN_6_RPAREN_[e],c204(6),c204(6),c204(6)[e],e,FALSE,Unchanged,TRUE
c204_LPAREN_3_RPAREN_[e],c204(3),c204(3),c204(3)[e],e,FALSE,Unchanged,TRUE
c205_LPAREN_3_RPAREN_[e],c205(3),c205(3),c205(3)[e],e,FALSE,Unchanged,TRUE
c220[e],c220,c220,c220[e],e,FALSE,Unchanged,FALSE
c240[e],c240,c240,c240[e],e,FALSE,Unchanged,FALSE
c225_LPAREN_3_RPAREN_[e],c225(3),c225(3),c225(3)[e],e,FALSE,Unchanged,TRUE
c226_LPAREN_3_RPAREN_[e],c226(3),c226(3),c226(3)[e],e,FALSE,Unchanged,TRUE
c245_LPAREN_3_RPAREN_[e],c245(3),c245(3),c245(3)[e],e,FALSE,Unchanged,TRUE
c246_LPAREN_3_RPAREN_[e],c246(3),c246(3),c246(3)[e],e,FALSE,Unchanged,TRUE
tagly[e],tagly,tagly,tagly[e],e,FALSE,Unchanged,FALSE
dagly[e],dagly,MNXM735937,MNXM735937[e],e,TRUE,MetanetX conversion,FALSE
magly[e],magly,magly,magly[e],e,FALSE,Unchanged,FALSE
lact[e],lact,lact,lact[e],e,FALSE,Unchanged,FALSE
xyl[e],xyl,xyl,xyl[e],e,FALSE,Unchanged,FALSE
pc[e],pc,pc,pc[e],e,FALSE,Unchanged,FALSE
pa[e],pa,MNXM145797,MNXM145797[e],e,TRUE,MetanetX conversion,FALSE
lps[e],lps,MNXM1093314,MNXM1093314[e],e,TRUE,MetanetX conversion,FALSE
paa[e],paa,paa,paa[e],e,FALSE,Unchanged,FALSE
lpc[e],lpc,lpc,lpc[e],e,FALSE,Unchanged,FALSE
mannan[e],mannan,MNXM1543641,MNXM1543641[e],e,TRUE,MetanetX conversion,FALSE
slfi[e],slfi,slfi,slfi[e],e,FALSE,Unchanged,FALSE
samob[c],samob,samob,samob[c],c,FALSE,Unchanged,FALSE
samob[e],samob,samob,samob[e],e,FALSE,Unchanged,FALSE
bmte[e],bmte,bmte,bmte[e],e,FALSE,Unchanged,FALSE
s[e],s,MNXM1107418,MNXM1107418[e],e,TRUE,MetanetX conversion,FALSE
nmn[e],nmn,MNXM355,MNXM355[e],e,TRUE,MetanetX conversion,FALSE
bt[e],bt,bt,bt[e],e,FALSE,Unchanged,FALSE
pep[e],pep,MNXM73,MNXM73[e],e,TRUE,MetanetX conversion,FALSE
6thate[e],6thate,6thate,6thate[e],e,FALSE,Unchanged,FALSE
corn[e],corn,corn,corn[e],e,FALSE,Unchanged,FALSE
cpri[e],cpri,cpri,cpri[e],e,FALSE,Unchanged,FALSE
g[e],g,g,g[e],e,FALSE,Unchanged,FALSE
thm[e],thm,MNXM730135,MNXM730135[e],e,TRUE,MetanetX conversion,FALSE
pnto[e],pnto,pnto,pnto[e],e,FALSE,Unchanged,FALSE
nicd[e],nicd,nicd,nicd[e],e,FALSE,Unchanged,FALSE
vb6[e],vb6,vb6,vb6[e],e,FALSE,Unchanged,FALSE
gn[e],gn,gn,gn[e],e,FALSE,Unchanged,FALSE
gsn[m],gsn,MNXM1103400,MNXM1103400[m],m,TRUE,MetanetX conversion,FALSE
urate[e],urate,MNXM1105965,MNXM1105965[e],e,TRUE,MetanetX conversion,FALSE
hemea[e],hemea,hemea,hemea[e],e,FALSE,Unchanged,FALSE
acal[e],acal,acal,acal[e],e,FALSE,Unchanged,FALSE
3pg[e],3pg,MNXM727604,MNXM727604[e],e,TRUE,MetanetX conversion,FALSE
dex[e],dex,dex,dex[e],e,FALSE,Unchanged,FALSE
rhmose[e],rhmose,rhmose,rhmose[e],e,FALSE,Unchanged,FALSE
ladhde[e],ladhde,ladhde,ladhde[e],e,FALSE,Unchanged,FALSE
lys[m],lys,lys,lys[m],m,FALSE,Unchanged,FALSE
glycogen[e],glycogen,MNXM738130,MNXM738130[e],e,TRUE,MetanetX conversion,FALSE
llac[m],llac,llac,llac[m],m,FALSE,Unchanged,FALSE
k[m],k,MNXM95,MNXM95[m],m,TRUE,MetanetX conversion,FALSE
urea[m],urea,MNXM117,MNXM117[m],m,TRUE,MetanetX conversion,FALSE
ad[m],ad,MNXM4428,MNXM4428[m],m,TRUE,MetanetX conversion,FALSE
sph1p[m],sph1p,MNXM1103529,MNXM1103529[m],m,TRUE,MetanetX conversion,FALSE
dhsp[m],dhsp,dhsp,dhsp[m],m,FALSE,Unchanged,FALSE
ivacoa[c],ivacoa,ivacoa,ivacoa[c],c,FALSE,Unchanged,FALSE
nnr[e],nnr,nnr,nnr[e],e,FALSE,Unchanged,FALSE
hiura[e],hiura,hiura,hiura[e],e,FALSE,Unchanged,FALSE
houdhic[e],houdhic,houdhic,houdhic[e],e,FALSE,Unchanged,FALSE
nar[e],nar,nar,nar[e],e,FALSE,Unchanged,FALSE
spmylin[e],spmylin,spmylin,spmylin[e],e,FALSE,Unchanged,FALSE
pcln[e],pcln,pcln,pcln[e],e,FALSE,Unchanged,FALSE
cer[e],cer,cer,cer[e],e,FALSE,Unchanged,FALSE
ncn[e],ncn,ncn,ncn[e],e,FALSE,Unchanged,FALSE
udpgal[e],udpgal,MNXM1104754,MNXM1104754[e],e,TRUE,MetanetX conversion,FALSE
udpg[e],udpg,MNXM1364158,MNXM1364158[e],e,TRUE,MetanetX conversion,FALSE
