orig_met,without_compartment,new_met,new_met_out,compartment,conversion_successful,conversion_type,encoding_issues_fixed
cpd00346[c0],cpd00346,MNXM361,MNXM361[c],c,TRUE,MetanetX conversion,FALSE
cpd00822[c0],cpd00822,MNXM820,MNXM820[c],c,TRUE,MetanetX conversion,FALSE
cpd02857[c0],cpd02857,MNXM1219,MNXM1219[c],c,TRUE,MetanetX conversion,FALSE
cpd00322[c0],cpd00322,MNXM728337,MNXM728337[c],c,TRUE,MetanetX conversion,FALSE
cpd00508[c0],cpd00508,MNXM1363948,MNXM1363948[c],c,TRUE,MetanetX conversion,FALSE
cpd00918[c0],cpd00918,MNXM1062,MNXM1062[c],c,TRUE,MetanetX conversion,FALSE
cpd02120[c0],cpd02120,MNXM807,MNXM807[c],c,TRUE,MetanetX conversion,FALSE
cpd02210[c0],cpd02210,MNXM730763,MNXM730763[c],c,TRUE,MetanetX conversion,FALSE
cpd00383[c0],cpd00383,MNXM602,MNXM602[c],c,TRUE,MetanetX conversion,FALSE
cpd02030[c0],cpd02030,MNXM1265,MNXM1265[c],c,TRUE,MetanetX conversion,FALSE
cpd01716[c0],cpd01716,MNXM611,MNXM611[c],c,TRUE,MetanetX conversion,FALSE
cpd02552[c0],cpd02552,MNXM1384,MNXM1384[c],c,TRUE,MetanetX conversion,FALSE
cpd00504[c0],cpd00504,MNXM644,MNXM644[c],c,TRUE,MetanetX conversion,FALSE
cpd00807[c0],cpd00807,MNXM1482,MNXM1482[c],c,TRUE,MetanetX conversion,FALSE
cpd00056[c0],cpd00056,MNXM256,MNXM256[c],c,TRUE,MetanetX conversion,FALSE
cpd00668[c0],cpd00668,MNXM1103847,MNXM1103847[c],c,TRUE,MetanetX conversion,FALSE
cpd03049[c0],cpd03049,MNXM1705,MNXM1705[c],c,TRUE,MetanetX conversion,FALSE
cpd00699[c0],cpd00699,MNXM736874,MNXM736874[c],c,TRUE,MetanetX conversion,FALSE
cpd00930[c0],cpd00930,MNXM1456,MNXM1456[c],c,TRUE,MetanetX conversion,FALSE
cpd00858[c0],cpd00858,MNXM1093051,MNXM1093051[c],c,TRUE,MetanetX conversion,FALSE
cpd02843[c0],cpd02843,MNXM1422,MNXM1422[c],c,TRUE,MetanetX conversion,FALSE
cpd00956[c0],cpd00956,MNXM1455,MNXM1455[c],c,TRUE,MetanetX conversion,FALSE
cpd01710[c0],cpd01710,MNXM1369560,MNXM1369560[c],c,TRUE,MetanetX conversion,FALSE
cpd02693[c0],cpd02693,MNXM741109,MNXM741109[c],c,TRUE,MetanetX conversion,FALSE
cpd01777[c0],cpd01777,MNXM729422,MNXM729422[c],c,TRUE,MetanetX conversion,FALSE
cpd02979[c0],cpd02979,MNXM1397,MNXM1397[c],c,TRUE,MetanetX conversion,FALSE
cpd02465[c0],cpd02465,MNXM480,MNXM480[c],c,TRUE,MetanetX conversion,FALSE
cpd02851[c0],cpd02851,MNXM1103365,MNXM1103365[c],c,TRUE,MetanetX conversion,FALSE
cpd02991[c0],cpd02991,MNXM1408,MNXM1408[c],c,TRUE,MetanetX conversion,FALSE
cpd00498[c0],cpd00498,MNXM726902,MNXM726902[c],c,TRUE,MetanetX conversion,FALSE
cpd02535[c0],cpd02535,MNXM1202,MNXM1202[c],c,TRUE,MetanetX conversion,FALSE
cpd11209[c0],cpd11209,MNXM1370025,MNXM1370025[c],c,TRUE,MetanetX conversion,FALSE
cpd00047[e0],cpd00047,MNXM39,MNXM39[e],e,TRUE,MetanetX conversion,FALSE
cpd00067[e0],cpd00067,MNXM1,MNXM1[e],e,TRUE,MetanetX conversion,FALSE
cpd00075[e0],cpd00075,MNXM107,MNXM107[e],e,TRUE,MetanetX conversion,FALSE
cpd00209[e0],cpd00209,MNXM732398,MNXM732398[e],e,TRUE,MetanetX conversion,FALSE
cpd11621[c0],cpd11621,MNXM178,MNXM178[c],c,TRUE,MetanetX conversion,FALSE
cpd11620[c0],cpd11620,MNXM169,MNXM169[c],c,TRUE,MetanetX conversion,FALSE
cpd11640[c0],cpd11640,MNXM1108018,MNXM1108018[c],c,TRUE,MetanetX conversion,FALSE
cpd12157[c0],cpd12157,MNXM11554,MNXM11554[c],c,TRUE,MetanetX conversion,FALSE
cpd12159[c0],cpd12159,MNXM8608,MNXM8608[c],c,TRUE,MetanetX conversion,FALSE
cpd14547[c0],cpd14547,MNXM164616,MNXM164616[c],c,TRUE,MetanetX conversion,FALSE
cpd00035[c0],cpd00035,MNXM1105732,MNXM1105732[c],c,TRUE,MetanetX conversion,FALSE
cpd14548[c0],cpd14548,MNXM163766,MNXM163766[c],c,TRUE,MetanetX conversion,FALSE
cpd15499[c0],cpd15499,MNXM1369677,MNXM1369677[c],c,TRUE,MetanetX conversion,FALSE
cpd15500[c0],cpd15500,MNXM1371035,MNXM1371035[c],c,TRUE,MetanetX conversion,FALSE
cpd15560[c0],cpd15560,MNXM1369705,MNXM1369705[c],c,TRUE,MetanetX conversion,FALSE
cpd15561[c0],cpd15561,MNXM191,MNXM191[c],c,TRUE,MetanetX conversion,FALSE
cpd00027[c0],cpd00027,MNXM1364206,MNXM1364206[c],c,TRUE,MetanetX conversion,FALSE
cpd00863[c0],cpd00863,MNXM1105856,MNXM1105856[c],c,TRUE,MetanetX conversion,FALSE
cpd00007[c0],cpd00007,MNXM735438,MNXM735438[c],c,TRUE,MetanetX conversion,FALSE
cpd00001[e0],cpd00001,WATER,WATER[e],e,TRUE,Other conversion,FALSE
cpd00007[e0],cpd00007,MNXM735438,MNXM735438[e],e,TRUE,MetanetX conversion,FALSE
cpd00009[e0],cpd00009,MNXM9,MNXM9[e],e,TRUE,MetanetX conversion,FALSE
cpd00011[e0],cpd00011,MNXM13,MNXM13[e],e,TRUE,MetanetX conversion,FALSE
cpd00012[e0],cpd00012,MNXM11,MNXM11[e],e,TRUE,MetanetX conversion,FALSE
cpd00013[e0],cpd00013,MNXM729302,MNXM729302[e],e,TRUE,MetanetX conversion,FALSE
cpd00030[e0],cpd00030,MNXM2255,MNXM2255[e],e,TRUE,MetanetX conversion,FALSE
cpd00034[e0],cpd00034,MNXM1372251,MNXM1372251[e],e,TRUE,MetanetX conversion,FALSE
cpd00048[e0],cpd00048,MNXM58,MNXM58[e],e,TRUE,MetanetX conversion,FALSE
cpd00058[e0],cpd00058,MNXM731166,MNXM731166[e],e,TRUE,MetanetX conversion,FALSE
cpd00063[e0],cpd00063,MNXM128,MNXM128[e],e,TRUE,MetanetX conversion,FALSE
cpd00073[e0],cpd00073,MNXM117,MNXM117[e],e,TRUE,MetanetX conversion,FALSE
cpd00099[e0],cpd00099,MNXM735978,MNXM735978[e],e,TRUE,MetanetX conversion,FALSE
cpd00100[e0],cpd00100,MNXM89612,MNXM89612[e],e,TRUE,MetanetX conversion,FALSE
cpd00131[e0],cpd00131,MNXM737842,MNXM737842[e],e,TRUE,MetanetX conversion,FALSE
cpd00149[e0],cpd00149,MNXM90960,MNXM90960[e],e,TRUE,MetanetX conversion,FALSE
cpd00205[e0],cpd00205,MNXM95,MNXM95[e],e,TRUE,MetanetX conversion,FALSE
cpd00254[e0],cpd00254,MNXM653,MNXM653[e],e,TRUE,MetanetX conversion,FALSE
cpd00531[e0],cpd00531,MNXM1562,MNXM1562[e],e,TRUE,MetanetX conversion,FALSE
cpd00635[e0],cpd00635,MNXM1364164,MNXM1364164[e],e,TRUE,MetanetX conversion,FALSE
cpd00971[e0],cpd00971,MNXM27,MNXM27[e],e,TRUE,MetanetX conversion,FALSE
cpd01012[e0],cpd01012,MNXM733186,MNXM733186[e],e,TRUE,MetanetX conversion,FALSE
cpd04097[e0],cpd04097,MNXM1363718,MNXM1363718[e],e,TRUE,MetanetX conversion,FALSE
cpd05097[e0],cpd05097,MNXM153067,MNXM153067[e],e,TRUE,MetanetX conversion,FALSE
cpd09225[e0],cpd09225,MNXM730893,MNXM730893[e],e,TRUE,MetanetX conversion,FALSE
cpd10409[e0],cpd10409,MNXM64550,MNXM64550[e],e,TRUE,MetanetX conversion,FALSE
cpd10515[e0],cpd10515,MNXM1372038,MNXM1372038[e],e,TRUE,MetanetX conversion,FALSE
cpd10516[e0],cpd10516,MNXM1372039,MNXM1372039[e],e,TRUE,MetanetX conversion,FALSE
cpd00165[c0],cpd00165,MNXM730229,MNXM730229[c],c,TRUE,MetanetX conversion,FALSE
cpd00034[c0],cpd00034,MNXM1372251,MNXM1372251[c],c,TRUE,MetanetX conversion,FALSE
cpd10516[c0],cpd10516,MNXM1372039,MNXM1372039[c],c,TRUE,MetanetX conversion,FALSE
cpd00205[c0],cpd00205,MNXM95,MNXM95[c],c,TRUE,MetanetX conversion,FALSE
cpd00063[c0],cpd00063,MNXM128,MNXM128[c],c,TRUE,MetanetX conversion,FALSE
cpd01012[c0],cpd01012,MNXM733186,MNXM733186[c],c,TRUE,MetanetX conversion,FALSE
cpd00058[c0],cpd00058,MNXM731166,MNXM731166[c],c,TRUE,MetanetX conversion,FALSE
cpd00254[c0],cpd00254,MNXM653,MNXM653[c],c,TRUE,MetanetX conversion,FALSE
cpd00030[c0],cpd00030,MNXM2255,MNXM2255[c],c,TRUE,MetanetX conversion,FALSE
cpd00048[c0],cpd00048,MNXM58,MNXM58[c],c,TRUE,MetanetX conversion,FALSE
cpd00531[c0],cpd00531,MNXM1562,MNXM1562[c],c,TRUE,MetanetX conversion,FALSE
cpd04097[c0],cpd04097,MNXM1363718,MNXM1363718[c],c,TRUE,MetanetX conversion,FALSE
cpd00099[c0],cpd00099,MNXM735978,MNXM735978[c],c,TRUE,MetanetX conversion,FALSE
cpd00149[c0],cpd00149,MNXM90960,MNXM90960[c],c,TRUE,MetanetX conversion,FALSE
cpd11640[e0],cpd11640,MNXM1108018,MNXM1108018[e],e,TRUE,MetanetX conversion,FALSE
cpd11416[c0],cpd11416,BIOMASS,BIOMASS[c],c,TRUE,Other conversion,FALSE
cpd00685[c0],cpd00685,MNXM91585,MNXM91585[c],c,TRUE,MetanetX conversion,FALSE
cpd00686[c0],cpd00686,MNXM5750,MNXM5750[c],c,TRUE,MetanetX conversion,FALSE
cpd14547[e0],cpd14547,MNXM164616,MNXM164616[e],e,TRUE,MetanetX conversion,FALSE
cpd14548[e0],cpd14548,MNXM163766,MNXM163766[e],e,TRUE,MetanetX conversion,FALSE
cpd00239[e0],cpd00239,MNXM1366923,MNXM1366923[e],e,TRUE,MetanetX conversion,FALSE
cpd00025[c0],cpd00025,MNXM732620,MNXM732620[c],c,TRUE,MetanetX conversion,FALSE
cpd00338[c0],cpd00338,MNXM405,MNXM405[c],c,TRUE,MetanetX conversion,FALSE
cpd00689[c0],cpd00689,MNXM554,MNXM554[c],c,TRUE,MetanetX conversion,FALSE
cpd02656[c0],cpd02656,MNXM1364570,MNXM1364570[c],c,TRUE,MetanetX conversion,FALSE
cpd00220[c0],cpd00220,MNXM270,MNXM270[c],c,TRUE,MetanetX conversion,FALSE
cpd02882[c0],cpd02882,MNXM1372981,MNXM1372981[c],c,TRUE,MetanetX conversion,FALSE
cpd00755[c0],cpd00755,MNXM547,MNXM547[c],c,TRUE,MetanetX conversion,FALSE
cpd00655[c0],cpd00655,MNXM1104543,MNXM1104543[c],c,TRUE,MetanetX conversion,FALSE
cpd00073[c0],cpd00073,MNXM117,MNXM117[c],c,TRUE,MetanetX conversion,FALSE
cpd00014[c0],cpd00014,MNXM1102128,MNXM1102128[c],c,TRUE,MetanetX conversion,FALSE
cpd00062[c0],cpd00062,MNXM1101474,MNXM1101474[c],c,TRUE,MetanetX conversion,FALSE
cpd00091[c0],cpd00091,MNXM1104823,MNXM1104823[c],c,TRUE,MetanetX conversion,FALSE
cpd00050[c0],cpd00050,MNXM1364295,MNXM1364295[c],c,TRUE,MetanetX conversion,FALSE
cpd00015[c0],cpd00015,MNXM1364297,MNXM1364297[c],c,TRUE,MetanetX conversion,FALSE
cpd00017[c0],cpd00017,MNXM1363866,MNXM1363866[c],c,TRUE,MetanetX conversion,FALSE
cpd00837[c0],cpd00837,MNXM1103325,MNXM1103325[c],c,TRUE,MetanetX conversion,FALSE
cpd00638[c0],cpd00638,MNXM1103300,MNXM1103300[c],c,TRUE,MetanetX conversion,FALSE
cpd00428[c0],cpd00428,MNXM310,MNXM310[c],c,TRUE,MetanetX conversion,FALSE
cpd00186[c0],cpd00186,MNXM331,MNXM331[c],c,TRUE,MetanetX conversion,FALSE
cpd00532[c0],cpd00532,MNXM1107906,MNXM1107906[c],c,TRUE,MetanetX conversion,FALSE
cpd00478[c0],cpd00478,MNXM454,MNXM454[c],c,TRUE,MetanetX conversion,FALSE
cpd00016[c0],cpd00016,MNXM161,MNXM161[c],c,TRUE,MetanetX conversion,FALSE
cpd00026[c0],cpd00026,MNXM1364158,MNXM1364158[c],c,TRUE,MetanetX conversion,FALSE
cpd00144[c0],cpd00144,MNXM1104890,MNXM1104890[c],c,TRUE,MetanetX conversion,FALSE
cpd00089[c0],cpd00089,MNXM1364359,MNXM1364359[c],c,TRUE,MetanetX conversion,FALSE
cpd00043[c0],cpd00043,MNXM1104754,MNXM1104754[c],c,TRUE,MetanetX conversion,FALSE
cpd01476[c0],cpd01476,MNXM1364653,MNXM1364653[c],c,TRUE,MetanetX conversion,FALSE
cpd10515[c0],cpd10515,MNXM1372038,MNXM1372038[c],c,TRUE,MetanetX conversion,FALSE
cpd00028[c0],cpd00028,MNXM1369759,MNXM1369759[c],c,TRUE,MetanetX conversion,FALSE
cpd00031[c0],cpd00031,MNXM1103285,MNXM1103285[c],c,TRUE,MetanetX conversion,FALSE
cpd00038[c0],cpd00038,MNXM1103553,MNXM1103553[c],c,TRUE,MetanetX conversion,FALSE
cpd00126[c0],cpd00126,MNXM1101285,MNXM1101285[c],c,TRUE,MetanetX conversion,FALSE
cpd00117[c0],cpd00117,MNXM1105731,MNXM1105731[c],c,TRUE,MetanetX conversion,FALSE
cpd02611[c0],cpd02611,MNXM729920,MNXM729920[c],c,TRUE,MetanetX conversion,FALSE
cpd00037[c0],cpd00037,MNXM1104529,MNXM1104529[c],c,TRUE,MetanetX conversion,FALSE
cpd02978[c0],cpd02978,MNXM1370283,MNXM1370283[c],c,TRUE,MetanetX conversion,FALSE
cpd00957[c0],cpd00957,MNXM1103734,MNXM1103734[c],c,TRUE,MetanetX conversion,FALSE
cpd03470[c0],cpd03470,MNXM1371472,MNXM1371472[c],c,TRUE,MetanetX conversion,FALSE
cpd00085[c0],cpd00085,MNXM144,MNXM144[c],c,TRUE,MetanetX conversion,FALSE
cpd00193[c0],cpd00193,MNXM1103086,MNXM1103086[c],c,TRUE,MetanetX conversion,FALSE
cpd00044[c0],cpd00044,MNXM1104555,MNXM1104555[c],c,TRUE,MetanetX conversion,FALSE
cpd00046[c0],cpd00046,MNXM1103302,MNXM1103302[c],c,TRUE,MetanetX conversion,FALSE
cpd00096[c0],cpd00096,MNXM1102191,MNXM1102191[c],c,TRUE,MetanetX conversion,FALSE
cpd00081[c0],cpd00081,MNXM726339,MNXM726339[c],c,TRUE,MetanetX conversion,FALSE
cpd00152[c0],cpd00152,MNXM328,MNXM328[c],c,TRUE,MetanetX conversion,FALSE
cpd00052[c0],cpd00052,MNXM1103718,MNXM1103718[c],c,TRUE,MetanetX conversion,FALSE
cpd00793[c0],cpd00793,MNXM662,MNXM662[c],c,TRUE,MetanetX conversion,FALSE
cpd02820[c0],cpd02820,MNXM731472,MNXM731472[c],c,TRUE,MetanetX conversion,FALSE
cpd00070[c0],cpd00070,MNXM1106093,MNXM1106093[c],c,TRUE,MetanetX conversion,FALSE
cpd00288[c0],cpd00288,MNXM1104065,MNXM1104065[c],c,TRUE,MetanetX conversion,FALSE
cpd00235[c0],cpd00235,MNXM1364256,MNXM1364256[c],c,TRUE,MetanetX conversion,FALSE
cpd00080[c0],cpd00080,MNXM66,MNXM66[c],c,TRUE,MetanetX conversion,FALSE
cpd00330[c0],cpd00330,MNXM281,MNXM281[c],c,TRUE,MetanetX conversion,FALSE
cpd00201[c0],cpd00201,MNXM1102376,MNXM1102376[c],c,TRUE,MetanetX conversion,FALSE
cpd00387[c0],cpd00387,MNXM1105977,MNXM1105977[c],c,TRUE,MetanetX conversion,FALSE
cpd00315[c0],cpd00315,MNXM731345,MNXM731345[c],c,TRUE,MetanetX conversion,FALSE
cpd00348[c0],cpd00348,MNXM1364358,MNXM1364358[c],c,TRUE,MetanetX conversion,FALSE
cpd00810[c0],cpd00810,MNXM1103557,MNXM1103557[c],c,TRUE,MetanetX conversion,FALSE
cpd01982[c0],cpd01982,MNXM1364117,MNXM1364117[c],c,TRUE,MetanetX conversion,FALSE
cpd02375[c0],cpd02375,MNXM1103622,MNXM1103622[c],c,TRUE,MetanetX conversion,FALSE
cpd00108[c0],cpd00108,MNXM1108176,MNXM1108176[c],c,TRUE,MetanetX conversion,FALSE
cpd00113[c0],cpd00113,MNXM83,MNXM83[c],c,TRUE,MetanetX conversion,FALSE
cpd00202[c0],cpd00202,MNXM132,MNXM132[c],c,TRUE,MetanetX conversion,FALSE
cpd00114[c0],cpd00114,MNXM1101868,MNXM1101868[c],c,TRUE,MetanetX conversion,FALSE
cpd02884[c0],cpd02884,MNXM1104518,MNXM1104518[c],c,TRUE,MetanetX conversion,FALSE
cpd00497[c0],cpd00497,MNXM1104385,MNXM1104385[c],c,TRUE,MetanetX conversion,FALSE
cpd00177[c0],cpd00177,MNXM735047,MNXM735047[c],c,TRUE,MetanetX conversion,FALSE
cpd00115[c0],cpd00115,MNXM286,MNXM286[c],c,TRUE,MetanetX conversion,FALSE
cpd00731[c0],cpd00731,MNXM1364149,MNXM1364149[c],c,TRUE,MetanetX conversion,FALSE
cpd00118[c0],cpd00118,MNXM118,MNXM118[c],c,TRUE,MetanetX conversion,FALSE
cpd00347[c0],cpd00347,MNXM511,MNXM511[c],c,TRUE,MetanetX conversion,FALSE
cpd00712[c0],cpd00712,MNXM959,MNXM959[c],c,TRUE,MetanetX conversion,FALSE
cpd00136[c0],cpd00136,MNXM164,MNXM164[c],c,TRUE,MetanetX conversion,FALSE
cpd00343[c0],cpd00343,MNXM465,MNXM465[c],c,TRUE,MetanetX conversion,FALSE
cpd00817[c0],cpd00817,MNXM1137677,MNXM1137677[c],c,TRUE,MetanetX conversion,FALSE
cpd00190[c0],cpd00190,MNXM1364205,MNXM1364205[c],c,TRUE,MetanetX conversion,FALSE
cpd03524[c0],cpd03524,MNXM33047,MNXM33047[c],c,TRUE,MetanetX conversion,FALSE
cpd00283[c0],cpd00283,MNXM100,MNXM100[c],c,TRUE,MetanetX conversion,FALSE
cpd08210[c0],cpd08210,MNXM1458,MNXM1458[c],c,TRUE,MetanetX conversion,FALSE
cpd00658[c0],cpd00658,MNXM799,MNXM799[c],c,TRUE,MetanetX conversion,FALSE
cpd02147[c0],cpd02147,MNXM1407,MNXM1407[c],c,TRUE,MetanetX conversion,FALSE
cpd00295[c0],cpd00295,MNXM436,MNXM436[c],c,TRUE,MetanetX conversion,FALSE
cpd00241[c0],cpd00241,MNXM344,MNXM344[c],c,TRUE,MetanetX conversion,FALSE
cpd00247[c0],cpd00247,MNXM235,MNXM235[c],c,TRUE,MetanetX conversion,FALSE
cpd00147[c0],cpd00147,MNXM1101977,MNXM1101977[c],c,TRUE,MetanetX conversion,FALSE
cpd00264[c0],cpd00264,MNXM124,MNXM124[c],c,TRUE,MetanetX conversion,FALSE
cpd00282[c0],cpd00282,MNXM252,MNXM252[c],c,TRUE,MetanetX conversion,FALSE
cpd00350[c0],cpd00350,MNXM1363934,MNXM1363934[c],c,TRUE,MetanetX conversion,FALSE
cpd03671[c0],cpd03671,MNXM1364197,MNXM1364197[c],c,TRUE,MetanetX conversion,FALSE
cpd00297[c0],cpd00297,MNXM152,MNXM152[c],c,TRUE,MetanetX conversion,FALSE
cpd00357[c0],cpd00357,MNXM394,MNXM394[c],c,TRUE,MetanetX conversion,FALSE
cpd00298[c0],cpd00298,MNXM257,MNXM257[c],c,TRUE,MetanetX conversion,FALSE
cpd00358[c0],cpd00358,MNXM452,MNXM452[c],c,TRUE,MetanetX conversion,FALSE
cpd00299[c0],cpd00299,MNXM234,MNXM234[c],c,TRUE,MetanetX conversion,FALSE
cpd00683[c0],cpd00683,MNXM722728,MNXM722728[c],c,TRUE,MetanetX conversion,FALSE
cpd02345[c0],cpd02345,MNXM1453,MNXM1453[c],c,TRUE,MetanetX conversion,FALSE
