orig_met,without_compartment,new_met,new_met_out,compartment,conversion_successful,conversion_type,encoding_issues_fixed,database_sources
hcys__L[c],hcys__L,MNXM123,MNXM123[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
man2mi1p__D[c],man2mi1p__D,MNXM5816,MNXM5816[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed"
ipc226_SC[c],ipc226_SC,MNXM11887,MNXM11887[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg"
hcys__L[x],hcys__L,MNXM123,MNXM123[x],x,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
ipc324_SC[c],ipc324_SC,MNXM11888,MNXM11888[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg"
man6p[c],man6p,MNXM735946,MNXM735946[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
hdca[c],hdca,MNXM108,MNXM108[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
man[c],man,MNXM182,MNXM182[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
ipc326_SC[c],ipc326_SC,MNXM11889,MNXM11889[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg"
hdca[e],hdca,MNXM108,MNXM108[e],e,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
ipdp[c],ipdp,MNXM83,MNXM83[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
man[e],man,MNXM182,MNXM182[e],e,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
hdca[x],hdca,MNXM108,MNXM108[x],x,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
manmi1p__D[c],manmi1p__D,MNXM61129,MNXM61129[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, chebi"
mannan[c],mannan,MNXM732274,MNXM732274[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, chebi"
ipdp[m],ipdp,MNXM83,MNXM83[m],m,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
itaccoa[m],itaccoa,MNXM1671,MNXM1671[m],m,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
hdcea[c],hdcea,MNXM950,MNXM950[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg"
itacon[m],itacon,MNXM1747,MNXM1747[m],m,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
mannan[r],mannan,MNXM732274,MNXM732274[r],r,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, chebi"
hdcea[e],hdcea,MNXM950,MNXM950[e],e,TRUE,MetanetX conversion,FALSE,"metanetx, bigg"
melib[c],melib,MNXM8340,MNXM8340[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, chebi"
itp[c],itp,MNXM423,MNXM423[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
hdcea[x],hdcea,MNXM950,MNXM950[x],x,TRUE,MetanetX conversion,FALSE,"metanetx, bigg"
itp[m],itp,MNXM423,MNXM423[m],m,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
melib[e],melib,MNXM8340,MNXM8340[e],e,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, chebi"
hdcoa[c],hdcoa,MNXM90167,MNXM90167[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg"
melt[c],melt,MNXM738846,MNXM738846[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
k[c],k,MNXM95,MNXM95[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
hdcoa[x],hdcoa,MNXM90167,MNXM90167[x],x,TRUE,MetanetX conversion,FALSE,"metanetx, bigg"
k[e],k,MNXM95,MNXM95[e],e,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
met__L[c],met__L,MNXM738803,MNXM738803[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
met__L[e],met__L,MNXM738803,MNXM738803[e],e,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
hdd2coa[x],hdd2coa,MNXM581,MNXM581[x],x,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
lac__D[c],lac__D,MNXM285,MNXM285[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
hdeACP[c],hdeACP,MNXM89949,MNXM89949[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg"
lac__D[e],lac__D,MNXM285,MNXM285[e],e,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
met__L[m],met__L,MNXM738803,MNXM738803[m],m,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
methf[c],methf,MNXM511,MNXM511[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
lac__D[m],lac__D,MNXM285,MNXM285[m],m,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
lac__L[c],lac__L,MNXM179,MNXM179[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
methf[m],methf,MNXM511,MNXM511[m],m,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
hdeACP[m],hdeACP,MNXM89949,MNXM89949[m],m,TRUE,MetanetX conversion,FALSE,"metanetx, bigg"
mettrna[c],mettrna,MNXM741321,MNXM741321[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg"
lac__L[e],lac__L,MNXM179,MNXM179[e],e,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
lac__L[m],lac__L,MNXM179,MNXM179[m],m,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
hemeA[m],hemeA,MNXM737852,MNXM737852[m],m,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
lald__L[c],lald__L,MNXM732880,MNXM732880[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
mettrna[m],mettrna,MNXM741321,MNXM741321[m],m,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg"
hemeO[m],hemeO,MNXM727786,MNXM727786[m],m,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
lanost[c],lanost,MNXM736942,MNXM736942[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
mev__R[c],mev__R,MNXM333,MNXM333[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
hexc[c],hexc,MNXM1833,MNXM1833[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg"
mhpglu[c],mhpglu,MNXM733156,MNXM733156[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
lanost[e],lanost,MNXM736942,MNXM736942[e],e,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
hexc[e],hexc,MNXM1833,MNXM1833[e],e,TRUE,MetanetX conversion,FALSE,"metanetx, bigg"
lanostest_SC[c],lanostest_SC,MNXM147133,MNXM147133[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg"
mi13456p[c],mi13456p,MNXM730292,MNXM730292[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg"
hexc[x],hexc,MNXM1833,MNXM1833[x],x,TRUE,MetanetX conversion,FALSE,"metanetx, bigg"
mi13456p[n],mi13456p,MNXM730292,MNXM730292[n],n,TRUE,MetanetX conversion,FALSE,"metanetx, bigg"
lanostest_SC[e],lanostest_SC,MNXM147133,MNXM147133[e],e,TRUE,MetanetX conversion,FALSE,"metanetx, bigg"
hexccoa[c],hexccoa,MNXM1479,MNXM1479[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg"
leu__L[c],leu__L,MNXM1106760,MNXM1106760[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
leu__L[e],leu__L,MNXM1106760,MNXM1106760[e],e,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
mi1345p[n],mi1345p,MNXM146054,MNXM146054[n],n,TRUE,MetanetX conversion,FALSE,"metanetx, bigg"
mi1456p[n],mi1456p,MNXM91848,MNXM91848[n],n,TRUE,MetanetX conversion,FALSE,"metanetx, bigg"
hexccoa[r],hexccoa,MNXM1479,MNXM1479[r],r,TRUE,MetanetX conversion,FALSE,"metanetx, bigg"
mi145p[c],mi145p,MNXM728519,MNXM728519[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg"
leu__L[m],leu__L,MNXM1106760,MNXM1106760[m],m,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
hexccoa[x],hexccoa,MNXM1479,MNXM1479[x],x,TRUE,MetanetX conversion,FALSE,"metanetx, bigg"
leu__L[v],leu__L,MNXM1106760,MNXM1106760[v],v,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
mi145p[n],mi145p,MNXM728519,MNXM728519[n],n,TRUE,MetanetX conversion,FALSE,"metanetx, bigg"
hexdp[c],hexdp,MNXM726464,MNXM726464[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
mi1p__D[c],mi1p__D,MNXM646,MNXM646[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
leutrna[c],leutrna,MNXM739504,MNXM739504[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
hexdp[m],hexdp,MNXM726464,MNXM726464[m],m,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
leutrna[m],leutrna,MNXM739504,MNXM739504[m],m,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
micit[m],micit,MNXM1694,MNXM1694[m],m,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
lgt__S[c],lgt__S,MNXM1253,MNXM1253[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
hgentis[c],hgentis,MNXM345,MNXM345[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
lgt__S[m],lgt__S,MNXM1253,MNXM1253[m],m,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
minohp[c],minohp,MNXM491,MNXM491[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
hicit[m],hicit,MNXM984,MNXM984[m],m,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
lpam[m],lpam,MNXM1024,MNXM1024[m],m,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
his__L[c],his__L,MNXM134,MNXM134[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
lpro[m],lpro,MNXM998,MNXM998[m],m,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
minohp[n],minohp,MNXM491,MNXM491[n],n,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
his__L[e],his__L,MNXM134,MNXM134[e],e,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
mip2c124_SC[c],mip2c124_SC,MNXM19191,MNXM19191[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg"
lys__L[c],lys__L,MNXM1104802,MNXM1104802[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
his__L[m],his__L,MNXM134,MNXM134[m],m,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
lys__L[e],lys__L,MNXM1104802,MNXM1104802[e],e,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
mip2c126_SC[c],mip2c126_SC,MNXM19192,MNXM19192[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg"
mip2c224_SC[c],mip2c224_SC,MNXM19193,MNXM19193[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg"
his__L[v],his__L,MNXM134,MNXM134[v],v,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
mip2c226_SC[c],mip2c226_SC,MNXM19194,MNXM19194[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg"
lys__L[m],lys__L,MNXM1104802,MNXM1104802[m],m,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
lys__L[v],lys__L,MNXM1104802,MNXM1104802[v],v,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
hisp[c],hisp,MNXM1482,MNXM1482[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
lystrna[c],lystrna,MNXM741241,MNXM741241[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
mip2c324_SC[c],mip2c324_SC,MNXM19195,MNXM19195[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg"
histd[c],histd,MNXM1281,MNXM1281[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
mip2c326_SC[c],mip2c326_SC,MNXM19196,MNXM19196[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg"
lystrna[m],lystrna,MNXM741241,MNXM741241[m],m,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
histrna[c],histrna,MNXM741218,MNXM741218[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
m1macchitppdol[g],m1macchitppdol,MNXM4456,MNXM4456[g],g,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed"
mipc124_SC[c],mipc124_SC,MNXM12208,MNXM12208[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg"
mipc126_SC[c],mipc126_SC,MNXM12209,MNXM12209[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg"
histrna[m],histrna,MNXM741218,MNXM741218[m],m,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
mipc224_SC[c],mipc224_SC,MNXM12210,MNXM12210[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg"
m2macchitppdol[g],m2macchitppdol,MNXM31419,MNXM31419[g],g,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, chebi"
hmbil[c],hmbil,MNXM547,MNXM547[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
m3macchitppdol[g],m3macchitppdol,MNXM6533,MNXM6533[g],g,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed"
m4macchitppdol[g],m4macchitppdol,MNXM91785,MNXM91785[g],g,TRUE,MetanetX conversion,FALSE,"metanetx, bigg"
mipc226_SC[c],mipc226_SC,MNXM12211,MNXM12211[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg"
hmgcoa[c],hmgcoa,MNXM36493,MNXM36493[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, chebi"
mipc324_SC[c],mipc324_SC,MNXM12212,MNXM12212[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg"
macchitppdol[g],macchitppdol,MNXM4485,MNXM4485[g],g,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed"
hmgcoa[m],hmgcoa,MNXM36493,MNXM36493[m],m,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, chebi"
malACP[c],malACP,MNXM731937,MNXM731937[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
mipc326_SC[c],mipc326_SC,MNXM12213,MNXM12213[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg"
mlthf[c],mlthf,MNXM183,MNXM183[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, kegg, chebi"
mlthf[m],mlthf,MNXM183,MNXM183[m],m,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, kegg, chebi"
malACP[m],malACP,MNXM731937,MNXM731937[m],m,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
mal__L[c],mal__L,MNXM98,MNXM98[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
hom__L[c],hom__L,MNXM353,MNXM353[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
mal__L[e],mal__L,MNXM98,MNXM98[e],e,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
mmet[c],mmet,MNXM726752,MNXM726752[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
mmet[e],mmet,MNXM726752,MNXM726752[e],e,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
mal__L[m],mal__L,MNXM98,MNXM98[m],m,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
hpglu[c],hpglu,MNXM733071,MNXM733071[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
mthgxl[c],mthgxl,MNXM310,MNXM310[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
hxan[c],hxan,MNXM732487,MNXM732487[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
myrsACP[c],myrsACP,MNXM89779,MNXM89779[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg"
hxan[e],hxan,MNXM732487,MNXM732487[e],e,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
myrsACP[m],myrsACP,MNXM89779,MNXM89779[m],m,TRUE,MetanetX conversion,FALSE,"metanetx, bigg"
pi[v],pi,MNXM9,MNXM9[v],v,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
n4abutn[c],n4abutn,MNXM1527,MNXM1527[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
na1[c],na1,MNXM27,MNXM27[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
o2[m],o2,MNXM735437,MNXM735437[m],m,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
o2[r],o2,MNXM735437,MNXM735437[r],r,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
pi[x],pi,MNXM9,MNXM9[x],x,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
o2[x],o2,MNXM735437,MNXM735437[x],x,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
oaa[c],oaa,MNXM46,MNXM46[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
na1[e],na1,MNXM27,MNXM27[e],e,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
nac[c],nac,MNXM274,MNXM274[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
nac[e],nac,MNXM274,MNXM274[e],e,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
pmtcoa[c],pmtcoa,MNXM88,MNXM88[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
nac[m],nac,MNXM274,MNXM274[m],m,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
oaa[e],oaa,MNXM46,MNXM46[e],e,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
pmtcoa[x],pmtcoa,MNXM88,MNXM88[x],x,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
oaa[m],oaa,MNXM46,MNXM46[m],m,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
nad[c],nad,MNXM8,MNXM8[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
nad[m],nad,MNXM8,MNXM8[m],m,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
pnto__R[c],pnto__R,MNXM364,MNXM364[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
nad[n],nad,MNXM8,MNXM8[n],n,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, seed, kegg, chebi"
