orig_met,without_compartment,new_met,new_met_out,compartment,conversion_successful,conversion_type,encoding_issues_fixed
10fthf[c],10fthf,MNXM1102376,MNXM1102376[c],c,TRUE,MetanetX conversion,FALSE
13dpg[c],13dpg,MNXM1364640,MNXM1364640[c],c,TRUE,MetanetX conversion,FALSE
1pyr5c[c],1pyr5c,MNXM1105060,MNXM1105060[c],c,TRUE,MetanetX conversion,FALSE
23dhdp[c],23dhdp,MNXM807,MNXM807[c],c,TRUE,MetanetX conversion,FALSE
23dhmb[c],23dhmb,MNXM734,MNXM734[c],c,TRUE,MetanetX conversion,FALSE
23dhmp[c],23dhmp,MNXM1202,MNXM1202[c],c,TRUE,MetanetX conversion,FALSE
25aics[c],25aics,MNXM1104647,MNXM1104647[c],c,TRUE,MetanetX conversion,FALSE
25dhpp[c],25dhpp,MNXM1103734,MNXM1103734[c],c,TRUE,MetanetX conversion,FALSE
25dthpp[c],25dthpp,MNXM90774,MNXM90774[c],c,TRUE,MetanetX conversion,FALSE
26dap_DASH_M[c],26dap-M,MNXM529,MNXM529[c],c,TRUE,MetanetX conversion,TRUE
2ahbut[c],2ahbut,MNXM726902,MNXM726902[c],c,TRUE,MetanetX conversion,FALSE
2c25dho[c],2c25dho,MNXM726914,MNXM726914[c],c,TRUE,MetanetX conversion,FALSE
2cpr5p[c],2cpr5p,MNXM1455,MNXM1455[c],c,TRUE,MetanetX conversion,FALSE
2dhp[c],2dhp,MNXM959,MNXM959[c],c,TRUE,MetanetX conversion,FALSE
2dr1p[c],2dr1p,MNXM1108138,MNXM1108138[c],c,TRUE,MetanetX conversion,FALSE
2ins[c],2ins,MNXM1102163,MNXM1102163[c],c,TRUE,MetanetX conversion,FALSE
2ippm[c],2ippm,MNXM1369559,MNXM1369559[c],c,TRUE,MetanetX conversion,FALSE
2mahmp[c],2mahmp,MNXM1101289,MNXM1101289[c],c,TRUE,MetanetX conversion,FALSE
2obut[c],2obut,MNXM159,MNXM159[c],c,TRUE,MetanetX conversion,FALSE
2ood[c],2ood,MNXM114285,MNXM114285[c],c,TRUE,MetanetX conversion,FALSE
2pg[c],2pg,MNXM275,MNXM275[c],c,TRUE,MetanetX conversion,FALSE
2pglyc[c],2pglyc,MNXM2074,MNXM2074[c],c,TRUE,MetanetX conversion,FALSE
2plac_DASH_L[c],2plac-L,2plac-L,2plac-L[c],c,FALSE,Unchanged,TRUE
2ppoh[c],2ppoh,MNXM3085,MNXM3085[c],c,TRUE,MetanetX conversion,FALSE
2saa[c],2saa,MNXM434,MNXM434[c],c,TRUE,MetanetX conversion,FALSE
2tcc[c],2tcc,MNXM5452,MNXM5452[c],c,TRUE,MetanetX conversion,FALSE
34hpp[c],34hpp,MNXM153,MNXM153[c],c,TRUE,MetanetX conversion,FALSE
36dahx[c],36dahx,MNXM1865,MNXM1865[c],c,TRUE,MetanetX conversion,FALSE
3c2hmp[c],3c2hmp,MNXM741109,MNXM741109[c],c,TRUE,MetanetX conversion,FALSE
3c3hmp[c],3c3hmp,MNXM730929,MNXM730929[c],c,TRUE,MetanetX conversion,FALSE
3c4mop[c],3c4mop,MNXM1602,MNXM1602[c],c,TRUE,MetanetX conversion,FALSE
3dhq[c],3dhq,MNXM736874,MNXM736874[c],c,TRUE,MetanetX conversion,FALSE
3dhsk[c],3dhsk,MNXM611,MNXM611[c],c,TRUE,MetanetX conversion,FALSE
3hcdgggp[c],3hcdgggp,MNXM1542034,MNXM1542034[c],c,TRUE,MetanetX conversion,FALSE
3hdgggp[c],3hdgggp,MNXM1542035,MNXM1542035[c],c,TRUE,MetanetX conversion,FALSE
3hdgggps[c],3hdgggps,MNXM1542036,MNXM1542036[c],c,TRUE,MetanetX conversion,FALSE
3hdggpg[c],3hdggpg,MNXM1542037,MNXM1542037[c],c,TRUE,MetanetX conversion,FALSE
3hdggpgp[c],3hdggpgp,MNXM1542038,MNXM1542038[c],c,TRUE,MetanetX conversion,FALSE
3hdggpi[c],3hdggpi,MNXM1542039,MNXM1542039[c],c,TRUE,MetanetX conversion,FALSE
3hdpgpe[c],3hdpgpe,MNXM1542040,MNXM1542040[c],c,TRUE,MetanetX conversion,FALSE
3hdpgpg[c],3hdpgpg,MNXM1542041,MNXM1542041[c],c,TRUE,MetanetX conversion,FALSE
3hdpgpi[c],3hdpgpi,MNXM1542042,MNXM1542042[c],c,TRUE,MetanetX conversion,FALSE
3hdpgps[c],3hdpgps,MNXM1542043,MNXM1542043[c],c,TRUE,MetanetX conversion,FALSE
3hfrdp[c],3hfrdp,MNXM1542044,MNXM1542044[c],c,TRUE,MetanetX conversion,FALSE
3hggdp[c],3hggdp,MNXM1542046,MNXM1542046[c],c,TRUE,MetanetX conversion,FALSE
3hgrdp[c],3hgrdp,MNXM1542047,MNXM1542047[c],c,TRUE,MetanetX conversion,FALSE
3ig3p[c],3ig3p,MNXM730763,MNXM730763[c],c,TRUE,MetanetX conversion,FALSE
3mob[c],3mob,MNXM732866,MNXM732866[c],c,TRUE,MetanetX conversion,FALSE
3mop[c],3mop,MNXM1363947,MNXM1363947[c],c,TRUE,MetanetX conversion,FALSE
3pg[c],3pg,MNXM727604,MNXM727604[c],c,TRUE,MetanetX conversion,FALSE
3php[c],3php,MNXM541,MNXM541[c],c,TRUE,MetanetX conversion,FALSE
3psme[c],3psme,MNXM1365,MNXM1365[c],c,TRUE,MetanetX conversion,FALSE
3spyr[c],3spyr,MNXM594,MNXM594[c],c,TRUE,MetanetX conversion,FALSE
3uib[c],3uib,MNXM1363403,MNXM1363403[c],c,TRUE,MetanetX conversion,FALSE
4abut[c],4abut,MNXM192,MNXM192[c],c,TRUE,MetanetX conversion,FALSE
4abz[c],4abz,MNXM421,MNXM421[c],c,TRUE,MetanetX conversion,FALSE
4abz[e],4abz,MNXM421,MNXM421[e],e,TRUE,MetanetX conversion,FALSE
4ahmmp[c],4ahmmp,MNXM1104899,MNXM1104899[c],c,TRUE,MetanetX conversion,FALSE
4ampm[c],4ampm,MNXM1104391,MNXM1104391[c],c,TRUE,MetanetX conversion,FALSE
4hba[c],4hba,MNXM107505,MNXM107505[c],c,TRUE,MetanetX conversion,FALSE
4hphac[c],4hphac,MNXM735208,MNXM735208[c],c,TRUE,MetanetX conversion,FALSE
4hphac[e],4hphac,MNXM735208,MNXM735208[e],e,TRUE,MetanetX conversion,FALSE
4mhetz[c],4mhetz,MNXM962,MNXM962[c],c,TRUE,MetanetX conversion,FALSE
4mop[c],4mop,MNXM404,MNXM404[c],c,TRUE,MetanetX conversion,FALSE
4mpetz[c],4mpetz,MNXM960,MNXM960[c],c,TRUE,MetanetX conversion,FALSE
4pasp[c],4pasp,MNXM1177,MNXM1177[c],c,TRUE,MetanetX conversion,FALSE
4ppan[c],4ppan,MNXM735771,MNXM735771[c],c,TRUE,MetanetX conversion,FALSE
4ppcys[c],4ppcys,MNXM730898,MNXM730898[c],c,TRUE,MetanetX conversion,FALSE
4r5au[c],4r5au,MNXM1372980,MNXM1372980[c],c,TRUE,MetanetX conversion,FALSE
56dthm[c],56dthm,MNXM1373477,MNXM1373477[c],c,TRUE,MetanetX conversion,FALSE
56dura[c],56dura,MNXM506,MNXM506[c],c,TRUE,MetanetX conversion,FALSE
5aizc[c],5aizc,MNXM737371,MNXM737371[c],c,TRUE,MetanetX conversion,FALSE
5aop[c],5aop,MNXM405,MNXM405[c],c,TRUE,MetanetX conversion,FALSE
5aprbu[c],5aprbu,MNXM1365818,MNXM1365818[c],c,TRUE,MetanetX conversion,FALSE
5caiz[c],5caiz,MNXM1542101,MNXM1542101[c],c,TRUE,MetanetX conversion,FALSE
5hbzid[c],5hbzid,MNXM1105098,MNXM1105098[c],c,TRUE,MetanetX conversion,FALSE
5mdr1p[c],5mdr1p,MNXM1363941,MNXM1363941[c],c,TRUE,MetanetX conversion,FALSE
5mta[c],5mta,MNXM1101977,MNXM1101977[c],c,TRUE,MetanetX conversion,FALSE
5mthf[c],5mthf,MNXM1364093,MNXM1364093[c],c,TRUE,MetanetX conversion,FALSE
5odhf2a[c],5odhf2a,MNXM829,MNXM829[c],c,TRUE,MetanetX conversion,FALSE
5oxpro[c],5oxpro,MNXM722719,MNXM722719[c],c,TRUE,MetanetX conversion,FALSE
5pmev[c],5pmev,MNXM738283,MNXM738283[c],c,TRUE,MetanetX conversion,FALSE
5pr5hbz[c],5pr5hbz,MNXM7577,MNXM7577[c],c,TRUE,MetanetX conversion,FALSE
6ax6ax[c],6ax6ax,MNXM2137,MNXM2137[c],c,TRUE,MetanetX conversion,FALSE
6ax[c],6ax,MNXM2339,MNXM2339[c],c,TRUE,MetanetX conversion,FALSE
6hmhpt[c],6hmhpt,MNXM728662,MNXM728662[c],c,TRUE,MetanetX conversion,FALSE
6hmhptpp[c],6hmhptpp,MNXM727068,MNXM727068[c],c,TRUE,MetanetX conversion,FALSE
6pthp[c],6pthp,MNXM722720,MNXM722720[c],c,TRUE,MetanetX conversion,FALSE
7mhp[c],7mhp,MNXM5029,MNXM5029[c],c,TRUE,MetanetX conversion,FALSE
7mht[c],7mht,MNXM3883,MNXM3883[c],c,TRUE,MetanetX conversion,FALSE
7ohp[c],7ohp,MNXM4423,MNXM4423[c],c,TRUE,MetanetX conversion,FALSE
8aonn[c],8aonn,MNXM726864,MNXM726864[c],c,TRUE,MetanetX conversion,FALSE
Brfap[c],Brfap,MNXM114345,MNXM114345[c],c,TRUE,MetanetX conversion,FALSE
Rh2cit[c],Rh2cit,MNXM1370535,MNXM1370535[c],c,TRUE,MetanetX conversion,FALSE
Rh3cit[c],Rh3cit,MNXM4856,MNXM4856[c],c,TRUE,MetanetX conversion,FALSE
S2hglut[c],S2hglut,MNXM733232,MNXM733232[c],c,TRUE,MetanetX conversion,FALSE
Shcit[c],Shcit,MNXM147632,MNXM147632[c],c,TRUE,MetanetX conversion,FALSE
aacoa[c],aacoa,MNXM1103802,MNXM1103802[c],c,TRUE,MetanetX conversion,FALSE
ac[c],ac,MNXM26,MNXM26[c],c,TRUE,MetanetX conversion,FALSE
ac[e],ac,MNXM26,MNXM26[e],e,TRUE,MetanetX conversion,FALSE
acald[c],acald,MNXM75,MNXM75[c],c,TRUE,MetanetX conversion,FALSE
accoa[c],accoa,MNXM1104266,MNXM1104266[c],c,TRUE,MetanetX conversion,FALSE
acetone[c],acetone,MNXM398,MNXM398[c],c,TRUE,MetanetX conversion,FALSE
acg5p[c],acg5p,MNXM1384,MNXM1384[c],c,TRUE,MetanetX conversion,FALSE
acg5sa[c],acg5sa,MNXM1062,MNXM1062[c],c,TRUE,MetanetX conversion,FALSE
acgam1p[c],acgam1p,MNXM1105798,MNXM1105798[c],c,TRUE,MetanetX conversion,FALSE
acglu[c],acglu,MNXM1371649,MNXM1371649[c],c,TRUE,MetanetX conversion,FALSE
achms[c],achms,MNXM1372419,MNXM1372419[c],c,TRUE,MetanetX conversion,FALSE
acmana[c],acmana,MNXM1105881,MNXM1105881[c],c,TRUE,MetanetX conversion,FALSE
acon_DASH_T[c],acon-T,acon-T,acon-T[c],c,FALSE,Unchanged,TRUE
aconm[c],aconm,MNXM735058,MNXM735058[c],c,TRUE,MetanetX conversion,FALSE
acorn[c],acorn,MNXM817,MNXM817[c],c,TRUE,MetanetX conversion,FALSE
acser[c],acser,MNXM418,MNXM418[c],c,TRUE,MetanetX conversion,FALSE
actn_DASH_R[c],actn-R,actn-R,actn-R[c],c,FALSE,Unchanged,TRUE
actn_DASH_R[e],actn-R,actn-R,actn-R[e],e,FALSE,Unchanged,TRUE
actp[c],actp,MNXM280,MNXM280[c],c,TRUE,MetanetX conversion,FALSE
adcobdam[c],adcobdam,MNXM735498,MNXM735498[c],c,TRUE,MetanetX conversion,FALSE
adcobhex[c],adcobhex,MNXM877,MNXM877[c],c,TRUE,MetanetX conversion,FALSE
ade[c],ade,MNXM168,MNXM168[c],c,TRUE,MetanetX conversion,FALSE
adn[c],adn,MNXM1105760,MNXM1105760[c],c,TRUE,MetanetX conversion,FALSE
adocbi[c],adocbi,MNXM1103715,MNXM1103715[c],c,TRUE,MetanetX conversion,FALSE
adocbip[c],adocbip,MNXM1104880,MNXM1104880[c],c,TRUE,MetanetX conversion,FALSE
adocblhbi[c],adocblhbi,MNXM5602,MNXM5602[c],c,TRUE,MetanetX conversion,FALSE
adp[c],adp,MNXM40333,MNXM40333[c],c,TRUE,MetanetX conversion,FALSE
agdpcbi[c],agdpcbi,MNXM1101279,MNXM1101279[c],c,TRUE,MetanetX conversion,FALSE
agdpgpi[c],agdpgpi,MNXM1542862,MNXM1542862[c],c,TRUE,MetanetX conversion,FALSE
agm[c],agm,MNXM328,MNXM328[c],c,TRUE,MetanetX conversion,FALSE
ahcys[c],ahcys,MNXM1102167,MNXM1102167[c],c,TRUE,MetanetX conversion,FALSE
ahdt[c],ahdt,MNXM1370282,MNXM1370282[c],c,TRUE,MetanetX conversion,FALSE
aicar[c],aicar,MNXM1103365,MNXM1103365[c],c,TRUE,MetanetX conversion,FALSE
air[c],air,MNXM1105983,MNXM1105983[c],c,TRUE,MetanetX conversion,FALSE
akg[c],akg,MNXM1369648,MNXM1369648[c],c,TRUE,MetanetX conversion,FALSE
ala_DASH_B[c],ala-B,ala-B,ala-B[c],c,FALSE,Unchanged,TRUE
ala_DASH_L[c],ala-L,MNXM1105732,MNXM1105732[c],c,TRUE,MetanetX conversion,TRUE
ala_DASH_L[e],ala-L,MNXM1105732,MNXM1105732[e],e,TRUE,MetanetX conversion,TRUE
alac_DASH_S[c],alac-S,alac-S,alac-S[c],c,FALSE,Unchanged,TRUE
alac_DASH_S[e],alac-S,alac-S,alac-S[e],e,FALSE,Unchanged,TRUE
alatrna[c],alatrna,MNXM1542889,MNXM1542889[c],c,TRUE,MetanetX conversion,FALSE
amet[c],amet,MNXM1363866,MNXM1363866[c],c,TRUE,MetanetX conversion,FALSE
amob[c],amob,MNXM733831,MNXM733831[c],c,TRUE,MetanetX conversion,FALSE
amp[c],amp,MNXM728294,MNXM728294[c],c,TRUE,MetanetX conversion,FALSE
anth[c],anth,MNXM188,MNXM188[c],c,TRUE,MetanetX conversion,FALSE
appl[c],appl,MNXM1107675,MNXM1107675[c],c,TRUE,MetanetX conversion,FALSE
applp[c],applp,MNXM1697,MNXM1697[c],c,TRUE,MetanetX conversion,FALSE
arg_DASH_L[c],arg-L,MNXM739527,MNXM739527[c],c,TRUE,MetanetX conversion,TRUE
argsuc[c],argsuc,MNXM722743,MNXM722743[c],c,TRUE,MetanetX conversion,FALSE
argtrna[c],argtrna,MNXM1542933,MNXM1542933[c],c,TRUE,MetanetX conversion,FALSE
asn_DASH_L[c],asn-L,MNXM1107821,MNXM1107821[c],c,TRUE,MetanetX conversion,TRUE
asp_DASH_L[c],asp-L,MNXM1364673,MNXM1364673[c],c,TRUE,MetanetX conversion,TRUE
aspsa[c],aspsa,MNXM361,MNXM361[c],c,TRUE,MetanetX conversion,FALSE
asptrna[c],asptrna,MNXM1542936,MNXM1542936[c],c,TRUE,MetanetX conversion,FALSE
atp[c],atp,MNXM3,MNXM3[c],c,TRUE,MetanetX conversion,FALSE
atrz[c],atrz,MNXM1102179,MNXM1102179[c],c,TRUE,MetanetX conversion,FALSE
btamp[c],btamp,MNXM1104306,MNXM1104306[c],c,TRUE,MetanetX conversion,FALSE
btn[c],btn,MNXM304,MNXM304[c],c,TRUE,MetanetX conversion,FALSE
btn[e],btn,MNXM304,MNXM304[e],e,TRUE,MetanetX conversion,FALSE
ca2[c],ca2,MNXM128,MNXM128[c],c,TRUE,MetanetX conversion,FALSE
ca2[e],ca2,MNXM128,MNXM128[e],e,TRUE,MetanetX conversion,FALSE
cala[c],cala,MNXM802,MNXM802[c],c,TRUE,MetanetX conversion,FALSE
camp[c],camp,MNXM243,MNXM243[c],c,TRUE,MetanetX conversion,FALSE
caphis[c],caphis,MNXM3804,MNXM3804[c],c,TRUE,MetanetX conversion,FALSE
carn[c],carn,MNXM726951,MNXM726951[c],c,TRUE,MetanetX conversion,FALSE
cbasp[c],cbasp,MNXM465,MNXM465[c],c,TRUE,MetanetX conversion,FALSE
cbi[c],cbi,MNXM1372277,MNXM1372277[c],c,TRUE,MetanetX conversion,FALSE
cbi[e],cbi,MNXM1372277,MNXM1372277[e],e,TRUE,MetanetX conversion,FALSE
cbl1[c],cbl1,MNXM1364163,MNXM1364163[c],c,TRUE,MetanetX conversion,FALSE
cbl1[e],cbl1,MNXM1364163,MNXM1364163[e],e,TRUE,MetanetX conversion,FALSE
cbl1hbi[c],cbl1hbi,MNXM7191,MNXM7191[c],c,TRUE,MetanetX conversion,FALSE
cbl1hbi[e],cbl1hbi,MNXM7191,MNXM7191[e],e,TRUE,MetanetX conversion,FALSE
cbp[c],cbp,MNXM138,MNXM138[c],c,TRUE,MetanetX conversion,FALSE
cd2[c],cd2,MNXM733186,MNXM733186[c],c,TRUE,MetanetX conversion,FALSE
cd2[e],cd2,MNXM733186,MNXM733186[e],e,TRUE,MetanetX conversion,FALSE
cdgggp[c],cdgggp,MNXM1542966,MNXM1542966[c],c,TRUE,MetanetX conversion,FALSE
cdp[c],cdp,MNXM1102191,MNXM1102191[c],c,TRUE,MetanetX conversion,FALSE
ch4[c],ch4,MNXM739586,MNXM739586[c],c,TRUE,MetanetX conversion,FALSE
ch4[e],ch4,MNXM739586,MNXM739586[e],e,TRUE,MetanetX conversion,FALSE
ch4s[c],ch4s,MNXM652,MNXM652[c],c,TRUE,MetanetX conversion,FALSE
ch4s[e],ch4s,MNXM652,MNXM652[e],e,TRUE,MetanetX conversion,FALSE
chor[c],chor,MNXM337,MNXM337[c],c,TRUE,MetanetX conversion,FALSE
cit[c],cit,MNXM1107752,MNXM1107752[c],c,TRUE,MetanetX conversion,FALSE
cit[e],cit,MNXM1107752,MNXM1107752[e],e,TRUE,MetanetX conversion,FALSE
citr_DASH_L[c],citr-L,citr-L,citr-L[c],c,FALSE,Unchanged,TRUE
cl[c],cl,MNXM735978,MNXM735978[c],c,TRUE,MetanetX conversion,FALSE
cl[e],cl,MNXM735978,MNXM735978[e],e,TRUE,MetanetX conversion,FALSE
cmaphis[c],cmaphis,MNXM735140,MNXM735140[c],c,TRUE,MetanetX conversion,FALSE
cmp[c],cmp,MNXM1103302,MNXM1103302[c],c,TRUE,MetanetX conversion,FALSE
co1dam[c],co1dam,MNXM1373366,MNXM1373366[c],c,TRUE,MetanetX conversion,FALSE
co2[c],co2,MNXM13,MNXM13[c],c,TRUE,MetanetX conversion,FALSE
co2[e],co2,MNXM13,MNXM13[e],e,TRUE,MetanetX conversion,FALSE
co2dam[c],co2dam,MNXM1373363,MNXM1373363[c],c,TRUE,MetanetX conversion,FALSE
co[c],co,MNXM726637,MNXM726637[c],c,TRUE,MetanetX conversion,FALSE
co[e],co,MNXM726637,MNXM726637[e],e,TRUE,MetanetX conversion,FALSE
coa[c],coa,MNXM727276,MNXM727276[c],c,TRUE,MetanetX conversion,FALSE
cob[c],cob,MNXM921,MNXM921[c],c,TRUE,MetanetX conversion,FALSE
cobalt2[c],cobalt2,MNXM90960,MNXM90960[c],c,TRUE,MetanetX conversion,FALSE
cobalt2[e],cobalt2,MNXM90960,MNXM90960[e],e,TRUE,MetanetX conversion,FALSE
cobya[c],cobya,MNXM741356,MNXM741356[c],c,TRUE,MetanetX conversion,FALSE
codhpre6[c],codhpre6,MNXM733197,MNXM733197[c],c,TRUE,MetanetX conversion,FALSE
com[c],com,MNXM399,MNXM399[c],c,TRUE,MetanetX conversion,FALSE
copre2[c],copre2,MNXM1092650,MNXM1092650[c],c,TRUE,MetanetX conversion,FALSE
copre3[c],copre3,MNXM741455,MNXM741455[c],c,TRUE,MetanetX conversion,FALSE
copre4[c],copre4,MNXM732833,MNXM732833[c],c,TRUE,MetanetX conversion,FALSE
copre5[c],copre5,MNXM736804,MNXM736804[c],c,TRUE,MetanetX conversion,FALSE
copre6[c],copre6,MNXM1372941,MNXM1372941[c],c,TRUE,MetanetX conversion,FALSE
copre8[c],copre8,MNXM1107793,MNXM1107793[c],c,TRUE,MetanetX conversion,FALSE
csn[c],csn,MNXM761,MNXM761[c],c,TRUE,MetanetX conversion,FALSE
ctp[c],ctp,MNXM1103718,MNXM1103718[c],c,TRUE,MetanetX conversion,FALSE
cu2[c],cu2,MNXM731166,MNXM731166[c],c,TRUE,MetanetX conversion,FALSE
cu2[e],cu2,MNXM731166,MNXM731166[e],e,TRUE,MetanetX conversion,FALSE
