orig_met,without_compartment,new_met,new_met_out,compartment,conversion_successful,conversion_type,encoding_issues_fixed
2EpimemeACP[c],2EpimemeACP,2EpimemeACP,2EpimemeACP[c],c,FALSE,Unchanged,FALSE
dtmp[c],dtmp,MNXM257,MNXM257[c],c,TRUE,MetanetX conversion,FALSE
thrL[c],thrL,thrL,thrL[c],c,FALSE,Unchanged,FALSE
acgam1p[c],acgam1p,MNXM1105798,MNXM1105798[c],c,TRUE,MetanetX conversion,FALSE
sbtD[c],sbtD,sbtD,sbtD[c],c,FALSE,Unchanged,FALSE
catechol[c],catechol,MNXM731896,MNXM731896[c],c,TRUE,MetanetX conversion,FALSE
btn[c],btn,MNXM304,MNXM304[c],c,TRUE,MetanetX conversion,FALSE
lanost[r],lanost,MNXM736942,MNXM736942[r],r,TRUE,MetanetX conversion,FALSE
ptd2meeta[c],ptd2meeta,ptd2meeta,ptd2meeta[c],c,FALSE,Unchanged,FALSE
ddc2eACP[m],ddc2eACP,ddc2eACP,ddc2eACP[m],m,FALSE,Unchanged,FALSE
mlthf[m],mlthf,MNXM1102150,MNXM1102150[m],m,TRUE,MetanetX conversion,FALSE
gdpmann[c],gdpmann,MNXM1104188,MNXM1104188[c],c,TRUE,MetanetX conversion,FALSE
ocdACP[c],ocdACP,ocdACP,ocdACP[c],c,FALSE,Unchanged,FALSE
mmtsa[m],mmtsa,MNXM1105058,MNXM1105058[m],m,TRUE,MetanetX conversion,FALSE
retinal[c],retinal,MNXM1364312,MNXM1364312[c],c,TRUE,MetanetX conversion,FALSE
3htdACP[c],3htdACP,MNXM1091843,MNXM1091843[c],c,TRUE,MetanetX conversion,FALSE
crn[x],crn,MNXM1105736,MNXM1105736[x],x,TRUE,MetanetX conversion,FALSE
akg[c],akg,MNXM1369648,MNXM1369648[c],c,TRUE,MetanetX conversion,FALSE
mthgxl[c],mthgxl,MNXM310,MNXM310[c],c,TRUE,MetanetX conversion,FALSE
acglu[c],acglu,MNXM1371649,MNXM1371649[c],c,TRUE,MetanetX conversion,FALSE
abtD[c],abtD,abtD,abtD[c],c,FALSE,Unchanged,FALSE
glyc3p[x],glyc3p,MNXM66,MNXM66[x],x,TRUE,MetanetX conversion,FALSE
pe_monounsat_1g[c],pe_monounsat_1g,pe_monounsat_1g,pe_monounsat_1g[c],c,FALSE,Unchanged,FALSE
2dr5p[e],2dr5p,MNXM732594,MNXM732594[e],e,TRUE,MetanetX conversion,FALSE
cholest_1g[r],cholest_1g,cholest_1g,cholest_1g[r],r,FALSE,Unchanged,FALSE
10fthf[c],10fthf,MNXM1102376,MNXM1102376[c],c,TRUE,MetanetX conversion,FALSE
4abz[c],4abz,MNXM421,MNXM421[c],c,TRUE,MetanetX conversion,FALSE
glyc3p[m],glyc3p,MNXM66,MNXM66[m],m,TRUE,MetanetX conversion,FALSE
42A3HP24DB[c],42A3HP24DB,MNXM163203,MNXM163203[c],c,TRUE,MetanetX conversion,FALSE
trnapro[c],trnapro,MNXM1543942,MNXM1543942[c],c,TRUE,MetanetX conversion,FALSE
acACP[m],acACP,MNXM727672,MNXM727672[m],m,TRUE,MetanetX conversion,FALSE
hxd2eACP[c],hxd2eACP,hxd2eACP,hxd2eACP[c],c,FALSE,Unchanged,FALSE
nh4[e],nh4,MNXM729302,MNXM729302[e],e,TRUE,MetanetX conversion,FALSE
amet[c],amet,MNXM1363866,MNXM1363866[c],c,TRUE,MetanetX conversion,FALSE
pmcoa[c],pmcoa,MNXM727687,MNXM727687[c],c,TRUE,MetanetX conversion,FALSE
malACP[m],malACP,MNXM731937,MNXM731937[m],m,TRUE,MetanetX conversion,FALSE
2hpmmbq[m],2hpmmbq,MNXM147697,MNXM147697[m],m,TRUE,MetanetX conversion,FALSE
accoa[x],accoa,MNXM1104266,MNXM1104266[x],x,TRUE,MetanetX conversion,FALSE
2mahmp[c],2mahmp,MNXM1101289,MNXM1101289[c],c,TRUE,MetanetX conversion,FALSE
pap[m],pap,MNXM1103458,MNXM1103458[m],m,TRUE,MetanetX conversion,FALSE
valL[m],valL,valL,valL[m],m,FALSE,Unchanged,FALSE
hcysL[c],hcysL,hcysL,hcysL[c],c,FALSE,Unchanged,FALSE
ppcoa[x],ppcoa,MNXM1364414,MNXM1364414[x],x,TRUE,MetanetX conversion,FALSE
dmgly[e],dmgly,MNXM464,MNXM464[e],e,TRUE,MetanetX conversion,FALSE
acald[m],acald,MNXM75,MNXM75[m],m,TRUE,MetanetX conversion,FALSE
4mop[c],4mop,MNXM404,MNXM404[c],c,TRUE,MetanetX conversion,FALSE
ocACP[m],ocACP,MNXM90185,MNXM90185[m],m,TRUE,MetanetX conversion,FALSE
trnaile[c],trnaile,MNXM1543937,MNXM1543937[c],c,TRUE,MetanetX conversion,FALSE
pphn[c],pphn,MNXM737312,MNXM737312[c],c,TRUE,MetanetX conversion,FALSE
serL[c],serL,serL,serL[c],c,FALSE,Unchanged,FALSE
zymst[c],zymst,MNXM738369,MNXM738369[c],c,TRUE,MetanetX conversion,FALSE
trnacys[c],trnacys,MNXM1543933,MNXM1543933[c],c,TRUE,MetanetX conversion,FALSE
pyr[m],pyr,MNXM23,MNXM23[m],m,TRUE,MetanetX conversion,FALSE
2hglutR[c],2hglutR,2hglutR,2hglutR[c],c,FALSE,Unchanged,FALSE
3hglutmeACP[c],3hglutmeACP,3hglutmeACP,3hglutmeACP[c],c,FALSE,Unchanged,FALSE
h2o[m],h2o,WATER,WATER[m],m,TRUE,Other conversion,FALSE
3mob[m],3mob,MNXM732866,MNXM732866[m],m,TRUE,MetanetX conversion,FALSE
pran[c],pran,MNXM1489,MNXM1489[c],c,TRUE,MetanetX conversion,FALSE
acac[e],acac,MNXM729595,MNXM729595[e],e,TRUE,MetanetX conversion,FALSE
trnagln[c],trnagln,MNXM1543934,MNXM1543934[c],c,TRUE,MetanetX conversion,FALSE
ficytb5[c],ficytb5,MNXM726596,MNXM726596[c],c,TRUE,MetanetX conversion,FALSE
dhap[c],dhap,MNXM77,MNXM77[c],c,TRUE,MetanetX conversion,FALSE
o2[c],o2,MNXM735438,MNXM735438[c],c,TRUE,MetanetX conversion,FALSE
zymst_1g[r],zymst_1g,zymst_1g,zymst_1g[r],r,FALSE,Unchanged,FALSE
btn[m],btn,MNXM304,MNXM304[m],m,TRUE,MetanetX conversion,FALSE
2cpr5p[c],2cpr5p,MNXM1455,MNXM1455[c],c,TRUE,MetanetX conversion,FALSE
focytc[c],focytc,MNXM5750,MNXM5750[c],c,TRUE,MetanetX conversion,FALSE
sterol_1g[r],sterol_1g,sterol_1g,sterol_1g[r],r,FALSE,Unchanged,FALSE
9Z12Zlnlc[c],9Z12Zlnlc,9Z12Zlnlc,9Z12Zlnlc[c],c,FALSE,Unchanged,FALSE
2obut[m],2obut,MNXM159,MNXM159[m],m,TRUE,MetanetX conversion,FALSE
aprut[c],aprut,MNXM1153,MNXM1153[c],c,TRUE,MetanetX conversion,FALSE
but[c],but,MNXM458,MNXM458[c],c,TRUE,MetanetX conversion,FALSE
protrna[c],protrna,MNXM1543803,MNXM1543803[c],c,TRUE,MetanetX conversion,FALSE
ileL[c],ileL,ileL,ileL[c],c,FALSE,Unchanged,FALSE
ipdp[c],ipdp,MNXM83,MNXM83[c],c,TRUE,MetanetX conversion,FALSE
34dhbz[m],34dhbz,MNXM1137687,MNXM1137687[m],m,TRUE,MetanetX conversion,FALSE
icit[x],icit,MNXM89661,MNXM89661[x],x,TRUE,MetanetX conversion,FALSE
3pg[c],3pg,MNXM727604,MNXM727604[c],c,TRUE,MetanetX conversion,FALSE
pcrn[c],pcrn,MNXM1105887,MNXM1105887[c],c,TRUE,MetanetX conversion,FALSE
rnam[c],rnam,MNXM1101283,MNXM1101283[c],c,TRUE,MetanetX conversion,FALSE
nadph[x],nadph,MNXM738702,MNXM738702[x],x,TRUE,MetanetX conversion,FALSE
man6p[c],man6p,MNXM1103551,MNXM1103551[c],c,TRUE,MetanetX conversion,FALSE
ppa[c],ppa,MNXM1094052,MNXM1094052[c],c,TRUE,MetanetX conversion,FALSE
ac[m],ac,MNXM26,MNXM26[m],m,TRUE,MetanetX conversion,FALSE
dump[c],dump,MNXM234,MNXM234[c],c,TRUE,MetanetX conversion,FALSE
dhf[m],dhf,MNXM281,MNXM281[m],m,TRUE,MetanetX conversion,FALSE
cdp[c],cdp,MNXM1102191,MNXM1102191[c],c,TRUE,MetanetX conversion,FALSE
pep[c],pep,MNXM73,MNXM73[c],c,TRUE,MetanetX conversion,FALSE
trdrd[c],trdrd,MNXM741334,MNXM741334[c],c,TRUE,MetanetX conversion,FALSE
sertrna[c],sertrna,MNXM1091293,MNXM1091293[c],c,TRUE,MetanetX conversion,FALSE
glycR[e],glycR,glycR,glycR[e],e,FALSE,Unchanged,FALSE
udp[c],udp,MNXM1102128,MNXM1102128[c],c,TRUE,MetanetX conversion,FALSE
ctp[c],ctp,MNXM1103718,MNXM1103718[c],c,TRUE,MetanetX conversion,FALSE
4ampm[c],4ampm,MNXM1104391,MNXM1104391[c],c,TRUE,MetanetX conversion,FALSE
amob[e],amob,MNXM733831,MNXM733831[e],e,TRUE,MetanetX conversion,FALSE
coa[c],coa,MNXM727276,MNXM727276[c],c,TRUE,MetanetX conversion,FALSE
h[r],h,MNXM1,MNXM1[r],r,TRUE,MetanetX conversion,FALSE
phospholipid_1g[c],phospholipid_1g,phospholipid_1g,phospholipid_1g[c],c,FALSE,Unchanged,FALSE
laldL[c],laldL,laldL,laldL[c],c,FALSE,Unchanged,FALSE
aacoa[x],aacoa,MNXM1103802,MNXM1103802[x],x,TRUE,MetanetX conversion,FALSE
mnl[e],mnl,MNXM1104590,MNXM1104590[e],e,TRUE,MetanetX conversion,FALSE
aps[c],aps,MNXM1103086,MNXM1103086[c],c,TRUE,MetanetX conversion,FALSE
pime[c],pime,MNXM2555,MNXM2555[c],c,TRUE,MetanetX conversion,FALSE
3hbtACP[m],3hbtACP,3hbtACP,3hbtACP[m],m,FALSE,Unchanged,FALSE
coa[r],coa,MNXM727276,MNXM727276[r],r,TRUE,MetanetX conversion,FALSE
cdpdag[m],cdpdag,cdpdag,cdpdag[m],m,FALSE,Unchanged,FALSE
retn[c],retn,MNXM1364547,MNXM1364547[c],c,TRUE,MetanetX conversion,FALSE
ahcys[m],ahcys,MNXM1102167,MNXM1102167[m],m,TRUE,MetanetX conversion,FALSE
lacD[m],lacD,lacD,lacD[m],m,FALSE,Unchanged,FALSE
histrna[c],histrna,MNXM1543373,MNXM1543373[c],c,TRUE,MetanetX conversion,FALSE
paSC[c],paSC,paSC,paSC[c],c,FALSE,Unchanged,FALSE
g1p[c],g1p,MNXM1364357,MNXM1364357[c],c,TRUE,MetanetX conversion,FALSE
adp[m],adp,MNXM40333,MNXM40333[m],m,TRUE,MetanetX conversion,FALSE
3hdcACP[m],3hdcACP,3hdcACP,3hdcACP[m],m,FALSE,Unchanged,FALSE
proL[m],proL,proL,proL[m],m,FALSE,Unchanged,FALSE
3h3mglutcoa[m],3h3mglutcoa,3h3mglutcoa,3h3mglutcoa[m],m,FALSE,Unchanged,FALSE
pi[e],pi,MNXM9,MNXM9[e],e,TRUE,MetanetX conversion,FALSE
f6p[c],f6p,MNXM1107898,MNXM1107898[c],c,TRUE,MetanetX conversion,FALSE
sarcs[c],sarcs,MNXM300,MNXM300[c],c,TRUE,MetanetX conversion,FALSE
ps_monounsat_1g[c],ps_monounsat_1g,ps_monounsat_1g,ps_monounsat_1g[c],c,FALSE,Unchanged,FALSE
ctp[m],ctp,MNXM1103718,MNXM1103718[m],m,TRUE,MetanetX conversion,FALSE
imp[c],imp,MNXM1101868,MNXM1101868[c],c,TRUE,MetanetX conversion,FALSE
asptrna[c],asptrna,MNXM1542936,MNXM1542936[c],c,TRUE,MetanetX conversion,FALSE
uri[c],uri,MNXM1103104,MNXM1103104[c],c,TRUE,MetanetX conversion,FALSE
phom[c],phom,MNXM1334,MNXM1334[c],c,TRUE,MetanetX conversion,FALSE
argL[c],argL,argL,argL[c],c,FALSE,Unchanged,FALSE
lanost[c],lanost,MNXM736942,MNXM736942[c],c,TRUE,MetanetX conversion,FALSE
nh4[m],nh4,MNXM729302,MNXM729302[m],m,TRUE,MetanetX conversion,FALSE
oc2eACP[m],oc2eACP,oc2eACP,oc2eACP[m],m,FALSE,Unchanged,FALSE
btcoa[c],btcoa,MNXM1104300,MNXM1104300[c],c,TRUE,MetanetX conversion,FALSE
trptrna[c],trptrna,MNXM1543951,MNXM1543951[c],c,TRUE,MetanetX conversion,FALSE
gar[c],gar,MNXM1104522,MNXM1104522[c],c,TRUE,MetanetX conversion,FALSE
25dthpp[c],25dthpp,MNXM90774,MNXM90774[c],c,TRUE,MetanetX conversion,FALSE
2dda7p[c],2dda7p,MNXM1219,MNXM1219[c],c,TRUE,MetanetX conversion,FALSE
gly[c],gly,MNXM29,MNXM29[c],c,TRUE,MetanetX conversion,FALSE
succoa[c],succoa,MNXM1104774,MNXM1104774[c],c,TRUE,MetanetX conversion,FALSE
2pg[c],2pg,MNXM275,MNXM275[c],c,TRUE,MetanetX conversion,FALSE
pp12ol[c],pp12ol,pp12ol,pp12ol[c],c,FALSE,Unchanged,FALSE
malcoa[c],malcoa,MNXM1106093,MNXM1106093[c],c,TRUE,MetanetX conversion,FALSE
glytrna[c],glytrna,MNXM1543333,MNXM1543333[c],c,TRUE,MetanetX conversion,FALSE
ddcACP[c],ddcACP,ddcACP,ddcACP[c],c,FALSE,Unchanged,FALSE
mlthf[c],mlthf,MNXM1102150,MNXM1102150[c],c,TRUE,MetanetX conversion,FALSE
succ[m],succ,MNXM25,MNXM25[m],m,TRUE,MetanetX conversion,FALSE
fru[x],fru,MNXM1364246,MNXM1364246[x],x,TRUE,MetanetX conversion,FALSE
mnl[x],mnl,MNXM1104590,MNXM1104590[x],x,TRUE,MetanetX conversion,FALSE
34hpp[m],34hpp,MNXM153,MNXM153[m],m,TRUE,MetanetX conversion,FALSE
34hpp[x],34hpp,MNXM153,MNXM153[x],x,TRUE,MetanetX conversion,FALSE
34hpp[r],34hpp,MNXM153,MNXM153[r],r,TRUE,MetanetX conversion,FALSE
ru5pD[m],ru5pD,ru5pD,ru5pD[m],m,FALSE,Unchanged,FALSE
rbt5p[m],rbt5p,MNXM744872,MNXM744872[m],m,TRUE,MetanetX conversion,FALSE
ru5pD[x],ru5pD,ru5pD,ru5pD[x],x,FALSE,Unchanged,FALSE
pantR[m],pantR,pantR,pantR[m],m,FALSE,Unchanged,FALSE
f6p[m],f6p,MNXM1107898,MNXM1107898[m],m,TRUE,MetanetX conversion,FALSE
f6p[x],f6p,MNXM1107898,MNXM1107898[x],x,TRUE,MetanetX conversion,FALSE
phpyr[m],phpyr,MNXM730221,MNXM730221[m],m,TRUE,MetanetX conversion,FALSE
phpyr[x],phpyr,MNXM730221,MNXM730221[x],x,TRUE,MetanetX conversion,FALSE
phpyr[r],phpyr,MNXM730221,MNXM730221[r],r,TRUE,MetanetX conversion,FALSE
man6p[m],man6p,MNXM1103551,MNXM1103551[m],m,TRUE,MetanetX conversion,FALSE
man6p[x],man6p,MNXM1103551,MNXM1103551[x],x,TRUE,MetanetX conversion,FALSE
man[x],man,MNXM1364255,MNXM1364255[x],x,TRUE,MetanetX conversion,FALSE
lacL[m],lacL,lacL,lacL[m],m,FALSE,Unchanged,FALSE
lacL[r],lacL,lacL,lacL[r],r,FALSE,Unchanged,FALSE
pyr[r],pyr,MNXM23,MNXM23[r],r,TRUE,MetanetX conversion,FALSE
lacD[r],lacD,lacD,lacD[r],r,FALSE,Unchanged,FALSE
glycR[m],glycR,glycR,glycR[m],m,FALSE,Unchanged,FALSE
hpyr[m],hpyr,MNXM392,MNXM392[m],m,TRUE,MetanetX conversion,FALSE
glycR[x],glycR,glycR,glycR[x],x,FALSE,Unchanged,FALSE
hpyr[x],hpyr,MNXM392,MNXM392[x],x,TRUE,MetanetX conversion,FALSE
aspsa[m],aspsa,MNXM361,MNXM361[m],m,TRUE,MetanetX conversion,FALSE
homL[m],homL,homL,homL[m],m,FALSE,Unchanged,FALSE
mmtsa[r],mmtsa,MNXM1105058,MNXM1105058[r],r,TRUE,MetanetX conversion,FALSE
ac[x],ac,MNXM26,MNXM26[x],x,TRUE,MetanetX conversion,FALSE
ac[r],ac,MNXM26,MNXM26[r],r,TRUE,MetanetX conversion,FALSE
mevR[m],mevR,MNXM1105057,MNXM1105057[m],m,TRUE,MetanetX conversion,FALSE
3h3mglutcoa[x],3h3mglutcoa,3h3mglutcoa,3h3mglutcoa[x],x,FALSE,Unchanged,FALSE
malL[r],malL,malL,malL[r],r,FALSE,Unchanged,FALSE
oaa[r],oaa,MNXM46,MNXM46[r],r,TRUE,MetanetX conversion,FALSE
23dhmb[c],23dhmb,MNXM734,MNXM734[c],c,TRUE,MetanetX conversion,FALSE
2hglutR[x],2hglutR,2hglutR,2hglutR[x],x,FALSE,Unchanged,FALSE
2hglutR[r],2hglutR,2hglutR,2hglutR[r],r,FALSE,Unchanged,FALSE
akg[r],akg,MNXM1369648,MNXM1369648[r],r,TRUE,MetanetX conversion,FALSE
glx[r],glx,MNXM69,MNXM69[r],r,TRUE,MetanetX conversion,FALSE
2ahbut[c],2ahbut,MNXM726902,MNXM726902[c],c,TRUE,MetanetX conversion,FALSE
23dhmp[c],23dhmp,MNXM1202,MNXM1202[c],c,TRUE,MetanetX conversion,FALSE
2oxoadp[x],2oxoadp,MNXM263,MNXM263[x],x,TRUE,MetanetX conversion,FALSE
2oxoadp[r],2oxoadp,MNXM263,MNXM263[r],r,TRUE,MetanetX conversion,FALSE
dhap[m],dhap,MNXM77,MNXM77[m],m,TRUE,MetanetX conversion,FALSE
3pg[m],3pg,MNXM727604,MNXM727604[m],m,TRUE,MetanetX conversion,FALSE
dgtp[m],dgtp,MNXM344,MNXM344[m],m,TRUE,MetanetX conversion,FALSE
for[x],for,MNXM39,MNXM39[x],x,TRUE,MetanetX conversion,FALSE
gtp[x],gtp,MNXM1103553,MNXM1103553[x],x,TRUE,MetanetX conversion,FALSE
dgtp[x],dgtp,MNXM344,MNXM344[x],x,TRUE,MetanetX conversion,FALSE
ctp[x],ctp,MNXM1103718,MNXM1103718[x],x,TRUE,MetanetX conversion,FALSE
cysL[m],cysL,cysL,cysL[m],m,FALSE,Unchanged,FALSE
pheL[m],pheL,pheL,pheL[m],m,FALSE,Unchanged,FALSE
pheL[x],pheL,pheL,pheL[x],x,FALSE,Unchanged,FALSE
pheL[r],pheL,pheL,pheL[r],r,FALSE,Unchanged,FALSE
succ[x],succ,MNXM25,MNXM25[x],x,TRUE,MetanetX conversion,FALSE
nh4[r],nh4,MNXM729302,MNXM729302[r],r,TRUE,MetanetX conversion,FALSE
hLkynr[m],hLkynr,MNXM728564,MNXM728564[m],m,TRUE,MetanetX conversion,FALSE
hLkynr[x],hLkynr,MNXM728564,MNXM728564[x],x,TRUE,MetanetX conversion,FALSE
hLkynr[r],hLkynr,MNXM728564,MNXM728564[r],r,TRUE,MetanetX conversion,FALSE
sql[c],sql,MNXM1364087,MNXM1364087[c],c,TRUE,MetanetX conversion,FALSE
Ssq23epx[c],Ssq23epx,MNXM727928,MNXM727928[c],c,TRUE,MetanetX conversion,FALSE
adp[x],adp,MNXM40333,MNXM40333[x],x,TRUE,MetanetX conversion,FALSE
dadp[x],dadp,MNXM735047,MNXM735047[x],x,TRUE,MetanetX conversion,FALSE
adp[r],adp,MNXM40333,MNXM40333[r],r,TRUE,MetanetX conversion,FALSE
dadp[r],dadp,MNXM735047,MNXM735047[r],r,TRUE,MetanetX conversion,FALSE
dgdp[m],dgdp,MNXM436,MNXM436[m],m,TRUE,MetanetX conversion,FALSE
gdp[x],gdp,MNXM1103285,MNXM1103285[x],x,TRUE,MetanetX conversion,FALSE
dgdp[x],dgdp,MNXM436,MNXM436[x],x,TRUE,MetanetX conversion,FALSE
cdp[m],cdp,MNXM1102191,MNXM1102191[m],m,TRUE,MetanetX conversion,FALSE
cdp[x],cdp,MNXM1102191,MNXM1102191[x],x,TRUE,MetanetX conversion,FALSE
datp[x],datp,MNXM286,MNXM286[x],x,TRUE,MetanetX conversion,FALSE
atp[r],atp,MNXM3,MNXM3[r],r,TRUE,MetanetX conversion,FALSE
datp[r],datp,MNXM286,MNXM286[r],r,TRUE,MetanetX conversion,FALSE
aspL[r],aspL,aspL,aspL[r],r,FALSE,Unchanged,FALSE
btcoa[r],btcoa,MNXM1104300,MNXM1104300[r],r,TRUE,MetanetX conversion,FALSE
4pasp[m],4pasp,MNXM1177,MNXM1177[m],m,TRUE,MetanetX conversion,FALSE
pi[x],pi,MNXM9,MNXM9[x],x,TRUE,MetanetX conversion,FALSE
g3p[m],g3p,MNXM1373252,MNXM1373252[m],m,TRUE,MetanetX conversion,FALSE
13dpg[m],13dpg,MNXM1364640,MNXM1364640[m],m,TRUE,MetanetX conversion,FALSE
g3p[x],g3p,MNXM1373252,MNXM1373252[x],x,TRUE,MetanetX conversion,FALSE
sucsal[x],sucsal,MNXM172,MNXM172[x],x,TRUE,MetanetX conversion,FALSE
