orig_met,without_compartment,new_met,new_met_out,compartment,conversion_successful,conversion_type,encoding_issues_fixed
cpd02298[c0],cpd02298,MNXM6568,MNXM6568[c],c,TRUE,MetanetX conversion,FALSE
cpd03961[c0],cpd03961,MNXM1102146,MNXM1102146[c],c,TRUE,MetanetX conversion,FALSE
cpd00311[c0],cpd00311,MNXM1103400,MNXM1103400[c],c,TRUE,MetanetX conversion,FALSE
cpd01119[c0],cpd01119,MNXM732887,MNXM732887[c],c,TRUE,MetanetX conversion,FALSE
cpd11430[c0],cpd11430,MNXM3990,MNXM3990[c],c,TRUE,MetanetX conversion,FALSE
cpd00638[c0],cpd00638,MNXM1103300,MNXM1103300[c],c,TRUE,MetanetX conversion,FALSE
cpd01659[c0],cpd01659,MNXM737914,MNXM737914[NA],NA,TRUE,MetanetX conversion,FALSE
cpd00683[c0],cpd00683,MNXM722728,MNXM722728[c],c,TRUE,MetanetX conversion,FALSE
cpd03158[c0],cpd03158,MNXM732378,MNXM732378[c],c,TRUE,MetanetX conversion,FALSE
cpd03121[c0],cpd03121,MNXM1093448,MNXM1093448[c],c,TRUE,MetanetX conversion,FALSE
cpd15605[e0],cpd15605,MNXM739791,MNXM739791[e],e,TRUE,MetanetX conversion,FALSE
cpd15366[c0],cpd15366,MNXM5389,MNXM5389[NA],NA,TRUE,MetanetX conversion,FALSE
cpd00897[c0],cpd00897,MNXM1370,MNXM1370[c],c,TRUE,MetanetX conversion,FALSE
cpd02056[c0],cpd02056,MNXM3811,MNXM3811[c],c,TRUE,MetanetX conversion,FALSE
cpd02140[c0],cpd02140,MNXM1105983,MNXM1105983[c],c,TRUE,MetanetX conversion,FALSE
cpd09350[c0],cpd09350,MNXM2404,MNXM2404[c],c,TRUE,MetanetX conversion,FALSE
cpd03440[c0],cpd03440,MNXM1371768,MNXM1371768[NA],NA,TRUE,MetanetX conversion,FALSE
cpd15317[c0],cpd15317,MNXM147671,MNXM147671[c],c,TRUE,MetanetX conversion,FALSE
cpd02930[c0],cpd02930,MNXM1372492,MNXM1372492[c],c,TRUE,MetanetX conversion,FALSE
cpd03161[c0],cpd03161,MNXM660,MNXM660[c],c,TRUE,MetanetX conversion,FALSE
cpd15676[c0],cpd15676,MNXM9621,MNXM9621[c],c,TRUE,MetanetX conversion,FALSE
cpd03116[c0],cpd03116,MNXM1104711,MNXM1104711[c],c,TRUE,MetanetX conversion,FALSE
cpd00231[c0],cpd00231,MNXM730235,MNXM730235[c],c,TRUE,MetanetX conversion,FALSE
cpd00027[c0],cpd00027,MNXM1364206,MNXM1364206[c],c,TRUE,MetanetX conversion,FALSE
cpd00198[c0],cpd00198,MNXM186,MNXM186[c],c,TRUE,MetanetX conversion,FALSE
cpd00481[c0],cpd00481,MNXM1104531,MNXM1104531[c],c,TRUE,MetanetX conversion,FALSE
cpd11624[c0],cpd11624,MNXM1107699,MNXM1107699[c],c,TRUE,MetanetX conversion,FALSE
cpd00767[c0],cpd00767,MNXM2139,MNXM2139[c],c,TRUE,MetanetX conversion,FALSE
cpd00515[c0],cpd00515,MNXM854,MNXM854[c],c,TRUE,MetanetX conversion,FALSE
cpd00676[c0],cpd00676,MNXM730849,MNXM730849[NA],NA,TRUE,MetanetX conversion,FALSE
cpd00477[c0],cpd00477,MNXM1371649,MNXM1371649[c],c,TRUE,MetanetX conversion,FALSE
cpd11476[c0],cpd11476,MNXM728536,MNXM728536[c],c,TRUE,MetanetX conversion,FALSE
cpd11484[c0],cpd11484,MNXM728567,MNXM728567[c],c,TRUE,MetanetX conversion,FALSE
cpd03426[c0],cpd03426,MNXM740871,MNXM740871[c],c,TRUE,MetanetX conversion,FALSE
cpd11408[c0],cpd11408,MNXM1406,MNXM1406[c],c,TRUE,MetanetX conversion,FALSE
cpd15691[c0],cpd15691,MNXM11399,MNXM11399[c],c,TRUE,MetanetX conversion,FALSE
cpd11589[e0],cpd11589,MNXM731366,MNXM731366[e],e,TRUE,MetanetX conversion,FALSE
cpd11524[c0],cpd11524,MNXM8175,MNXM8175[c],c,TRUE,MetanetX conversion,FALSE
cpd15325[c0],cpd15325,MNXM1103432,MNXM1103432[c],c,TRUE,MetanetX conversion,FALSE
cpd00297[c0],cpd00297,MNXM152,MNXM152[c],c,TRUE,MetanetX conversion,FALSE
cpd02315[c0],cpd02315,MNXM722720,MNXM722720[c],c,TRUE,MetanetX conversion,FALSE
cpd01270[c0],cpd01270,MNXM1107623,MNXM1107623[NA],NA,TRUE,MetanetX conversion,FALSE
cpd11587[e0],cpd11587,MNXM1370308,MNXM1370308[e],e,TRUE,MetanetX conversion,FALSE
cpd12335[c0],cpd12335,MNXM741197,MNXM741197[NA],NA,TRUE,MetanetX conversion,FALSE
cpd00424[c0],cpd00424,MNXM729663,MNXM729663[c],c,TRUE,MetanetX conversion,FALSE
cpd00058[c0],cpd00058,MNXM731166,MNXM731166[c],c,TRUE,MetanetX conversion,FALSE
cpd00004[c0],cpd00004,MNXM10,MNXM10[c],c,TRUE,MetanetX conversion,FALSE
cpd03608[c0],cpd03608,MNXM1802,MNXM1802[c],c,TRUE,MetanetX conversion,FALSE
cpd08740[c0],cpd08740,MNXM739156,MNXM739156[c],c,TRUE,MetanetX conversion,FALSE
cpd00526[c0],cpd00526,MNXM1372825,MNXM1372825[c],c,TRUE,MetanetX conversion,FALSE
cpd11637[c0],cpd11637,MNXM1105946,MNXM1105946[c],c,TRUE,MetanetX conversion,FALSE
cpd00770[c0],cpd00770,MNXM1287,MNXM1287[c],c,TRUE,MetanetX conversion,FALSE
cpd02948[c0],cpd02948,MNXM1372503,MNXM1372503[c],c,TRUE,MetanetX conversion,FALSE
cpd02338[c0],cpd02338,MNXM1102185,MNXM1102185[c],c,TRUE,MetanetX conversion,FALSE
cpd02654[c0],cpd02654,MNXM960,MNXM960[c],c,TRUE,MetanetX conversion,FALSE
cpd15353[c0],cpd15353,MNXM558,MNXM558[c],c,TRUE,MetanetX conversion,FALSE
cpd00042[c0],cpd00042,MNXM490899,MNXM490899[c],c,TRUE,MetanetX conversion,FALSE
cpd00587[c0],cpd00587,MNXM2112,MNXM2112[c],c,TRUE,MetanetX conversion,FALSE
cpd11544[c0],cpd11544,MNXM8026,MNXM8026[c],c,TRUE,MetanetX conversion,FALSE
cpd11540[c0],cpd11540,MNXM6644,MNXM6644[c],c,TRUE,MetanetX conversion,FALSE
cpd00349[c0],cpd00349,MNXM507505,MNXM507505[c],c,TRUE,MetanetX conversion,FALSE
cpd00058[e0],cpd00058,MNXM731166,MNXM731166[e],e,TRUE,MetanetX conversion,FALSE
cpd08375[c0],cpd08375,MNXM1107793,MNXM1107793[c],c,TRUE,MetanetX conversion,FALSE
cpd03643[c0],cpd03643,MNXM3244,MNXM3244[c],c,TRUE,MetanetX conversion,FALSE
cpd11587[c0],cpd11587,MNXM1370308,MNXM1370308[c],c,TRUE,MetanetX conversion,FALSE
cpd03444[c0],cpd03444,MNXM1369630,MNXM1369630[c],c,TRUE,MetanetX conversion,FALSE
cpd12322[c0],cpd12322,MNXM1364482,MNXM1364482[c],c,TRUE,MetanetX conversion,FALSE
cpd11570[c0],cpd11570,MNXM10116,MNXM10116[c],c,TRUE,MetanetX conversion,FALSE
cpd15415[c0],cpd15415,MNXM5679,MNXM5679[NA],NA,TRUE,MetanetX conversion,FALSE
cpd02961[c0],cpd02961,MNXM1372342,MNXM1372342[c],c,TRUE,MetanetX conversion,FALSE
cpd00082[c0],cpd00082,MNXM1363965,MNXM1363965[c],c,TRUE,MetanetX conversion,FALSE
cpd00773[c0],cpd00773,MNXM1107410,MNXM1107410[c],c,TRUE,MetanetX conversion,FALSE
cpd14630[c0],cpd14630,MNXM2433,MNXM2433[NA],NA,TRUE,MetanetX conversion,FALSE
cpd00155[c0],cpd00155,MNXM738131,MNXM738131[c],c,TRUE,MetanetX conversion,FALSE
cpd12050[c0],cpd12050,MNXM737191,MNXM737191[c],c,TRUE,MetanetX conversion,FALSE
cpd01017[e0],cpd01017,MNXM683,MNXM683[e],e,TRUE,MetanetX conversion,FALSE
cpd03333[c0],cpd03333,MNXM2283,MNXM2283[c],c,TRUE,MetanetX conversion,FALSE
cpd00219[c0],cpd00219,MNXM737312,MNXM737312[c],c,TRUE,MetanetX conversion,FALSE
cpd11492[c0],cpd11492,MNXM731940,MNXM731940[c],c,TRUE,MetanetX conversion,FALSE
cpd01401[c0],cpd01401,MNXM1364449,MNXM1364449[NA],NA,TRUE,MetanetX conversion,FALSE
cpd00055[c0],cpd00055,MNXM1365101,MNXM1365101[c],c,TRUE,MetanetX conversion,FALSE
cpd00355[e0],cpd00355,MNXM355,MNXM355[e],e,TRUE,MetanetX conversion,FALSE
cpd00285[c0],cpd00285,MNXM187,MNXM187[c],c,TRUE,MetanetX conversion,FALSE
cpd00862[c0],cpd00862,MNXM733628,MNXM733628[c],c,TRUE,MetanetX conversion,FALSE
cpd17026[c0],cpd17026,MNXM1843,MNXM1843[NA],NA,TRUE,MetanetX conversion,FALSE
cpd00009[c0],cpd00009,MNXM9,MNXM9[c],c,TRUE,MetanetX conversion,FALSE
cpd11557[c0],cpd11557,MNXM8219,MNXM8219[c],c,TRUE,MetanetX conversion,FALSE
cpd15370[c0],cpd15370,MNXM6557,MNXM6557[NA],NA,TRUE,MetanetX conversion,FALSE
cpd11920[c0],cpd11920,MNXM90667,MNXM90667[NA],NA,TRUE,MetanetX conversion,FALSE
cpd11636[c0],cpd11636,MNXM94421,MNXM94421[c],c,TRUE,MetanetX conversion,FALSE
cpd11568[c0],cpd11568,MNXM8025,MNXM8025[c],c,TRUE,MetanetX conversion,FALSE
cpd01260[c0],cpd01260,MNXM1092909,MNXM1092909[c],c,TRUE,MetanetX conversion,FALSE
cpd11552[c0],cpd11552,MNXM8196,MNXM8196[c],c,TRUE,MetanetX conversion,FALSE
cpd00112[c0],cpd00112,MNXM1103953,MNXM1103953[c],c,TRUE,MetanetX conversion,FALSE
cpd01017[c0],cpd01017,MNXM683,MNXM683[c],c,TRUE,MetanetX conversion,FALSE
cpd02519[c0],cpd02519,MNXM4606,MNXM4606[c],c,TRUE,MetanetX conversion,FALSE
cpd11907[c0],cpd11907,MNXM90751,MNXM90751[NA],NA,TRUE,MetanetX conversion,FALSE
cpd01047[c0],cpd01047,MNXM879,MNXM879[c],c,TRUE,MetanetX conversion,FALSE
cpd15331[c0],cpd15331,MNXM1372713,MNXM1372713[c],c,TRUE,MetanetX conversion,FALSE
cpd01092[c0],cpd01092,MNXM738834,MNXM738834[c],c,TRUE,MetanetX conversion,FALSE
cpd12599[c0],cpd12599,MNXM1373054,MNXM1373054[c],c,TRUE,MetanetX conversion,FALSE
cpd03129[c0],cpd03129,MNXM1104631,MNXM1104631[c],c,TRUE,MetanetX conversion,FALSE
cpd01507[c0],cpd01507,MNXM1105939,MNXM1105939[c],c,TRUE,MetanetX conversion,FALSE
cpd03393[c0],cpd03393,MNXM1104119,MNXM1104119[NA],NA,TRUE,MetanetX conversion,FALSE
cpd12370[c0],cpd12370,MNXM2214,MNXM2214[c],c,TRUE,MetanetX conversion,FALSE
cpd01311[c0],cpd01311,MNXM1020,MNXM1020[c],c,TRUE,MetanetX conversion,FALSE
cpd03586[c0],cpd03586,MNXM1104740,MNXM1104740[c],c,TRUE,MetanetX conversion,FALSE
cpd00009[e0],cpd00009,MNXM9,MNXM9[e],e,TRUE,MetanetX conversion,FALSE
cpd01649[c0],cpd01649,MNXM726505,MNXM726505[NA],NA,TRUE,MetanetX conversion,FALSE
cpd15423[c0],cpd15423,MNXM736330,MNXM736330[c],c,TRUE,MetanetX conversion,FALSE
cpd00333[c0],cpd00333,MNXM1372874,MNXM1372874[c],c,TRUE,MetanetX conversion,FALSE
cpd11439[c0],cpd11439,MNXM5745,MNXM5745[c],c,TRUE,MetanetX conversion,FALSE
cpd15357[c0],cpd15357,MNXM5480,MNXM5480[c],c,TRUE,MetanetX conversion,FALSE
cpd00076[c0],cpd00076,MNXM1104180,MNXM1104180[c],c,TRUE,MetanetX conversion,FALSE
cpd03653[c0],cpd03653,MNXM729037,MNXM729037[c],c,TRUE,MetanetX conversion,FALSE
cpd00498[c0],cpd00498,MNXM726902,MNXM726902[c],c,TRUE,MetanetX conversion,FALSE
cpd11616[c0],cpd11616,MNXM277,MNXM277[c],c,TRUE,MetanetX conversion,FALSE
cpd02069[c0],cpd02069,MNXM541,MNXM541[c],c,TRUE,MetanetX conversion,FALSE
cpd00945[c0],cpd00945,MNXM90136,MNXM90136[c],c,TRUE,MetanetX conversion,FALSE
cpd15553[c0],cpd15553,MNXM92581,MNXM92581[c],c,TRUE,MetanetX conversion,FALSE
cpd00699[c0],cpd00699,MNXM736874,MNXM736874[c],c,TRUE,MetanetX conversion,FALSE
cpd11518[c0],cpd11518,MNXM8024,MNXM8024[c],c,TRUE,MetanetX conversion,FALSE
cpd00503[c0],cpd00503,MNXM739220,MNXM739220[c],c,TRUE,MetanetX conversion,FALSE
cpd00167[c0],cpd00167,MNXM1105911,MNXM1105911[c],c,TRUE,MetanetX conversion,FALSE
cpd06712[c0],cpd06712,MNXM1371284,MNXM1371284[c],c,TRUE,MetanetX conversion,FALSE
cpd00051[c0],cpd00051,MNXM739527,MNXM739527[c],c,TRUE,MetanetX conversion,FALSE
cpd03661[c0],cpd03661,MNXM1364002,MNXM1364002[c],c,TRUE,MetanetX conversion,FALSE
cpd15672[c0],cpd15672,MNXM9603,MNXM9603[c],c,TRUE,MetanetX conversion,FALSE
cpd00591[c0],cpd00591,MNXM924,MNXM924[c],c,TRUE,MetanetX conversion,FALSE
cpd00843[c0],cpd00843,MNXM475,MNXM475[c],c,TRUE,MetanetX conversion,FALSE
cpd15239[c0],cpd15239,MNXM162372,MNXM162372[c],c,TRUE,MetanetX conversion,FALSE
cpd01587[c0],cpd01587,MNXM3509,MNXM3509[c],c,TRUE,MetanetX conversion,FALSE
cpd14865[c0],cpd14865,MNXM728147,MNXM728147[NA],NA,TRUE,MetanetX conversion,FALSE
cpd00027[e0],cpd00027,MNXM1364206,MNXM1364206[e],e,TRUE,MetanetX conversion,FALSE
cpd15320[c0],cpd15320,MNXM147677,MNXM147677[c],c,TRUE,MetanetX conversion,FALSE
cpd00522[c0],cpd00522,MNXM1104310,MNXM1104310[c],c,TRUE,MetanetX conversion,FALSE
cpd15748[c0],cpd15748,MNXM5933,MNXM5933[c],c,TRUE,MetanetX conversion,FALSE
cpd02755[c0],cpd02755,MNXM731707,MNXM731707[c],c,TRUE,MetanetX conversion,FALSE
cpd00355[c0],cpd00355,MNXM355,MNXM355[c],c,TRUE,MetanetX conversion,FALSE
cpd00817[c0],cpd00817,MNXM1137677,MNXM1137677[c],c,TRUE,MetanetX conversion,FALSE
cpd12256[c0],cpd12256,MNXM741226,MNXM741226[NA],NA,TRUE,MetanetX conversion,FALSE
cpd00764[c0],cpd00764,MNXM1140,MNXM1140[c],c,TRUE,MetanetX conversion,FALSE
cpd12689[c0],cpd12689,MNXM1103776,MNXM1103776[c],c,TRUE,MetanetX conversion,FALSE
cpd00423[c0],cpd00423,MNXM1364161,MNXM1364161[c],c,TRUE,MetanetX conversion,FALSE
cpd00016[c0],cpd00016,MNXM161,MNXM161[c],c,TRUE,MetanetX conversion,FALSE
cpd01937[c0],cpd01937,MNXM1341,MNXM1341[NA],NA,TRUE,MetanetX conversion,FALSE
cpd00036[c0],cpd00036,MNXM25,MNXM25[c],c,TRUE,MetanetX conversion,FALSE
cpd00051[e0],cpd00051,MNXM739527,MNXM739527[e],e,TRUE,MetanetX conversion,FALSE
cpd00808[c0],cpd00808,MNXM901,MNXM901[c],c,TRUE,MetanetX conversion,FALSE
cpd11514[c0],cpd11514,MNXM8015,MNXM8015[c],c,TRUE,MetanetX conversion,FALSE
cpd03282[c0],cpd03282,MNXM2125,MNXM2125[NA],NA,TRUE,MetanetX conversion,FALSE
cpd03646[c0],cpd03646,MNXM1104882,MNXM1104882[c],c,TRUE,MetanetX conversion,FALSE
cpd14617[c0],cpd14617,MNXM6771,MNXM6771[NA],NA,TRUE,MetanetX conversion,FALSE
cpd00591[e0],cpd00591,MNXM924,MNXM924[NA],NA,TRUE,MetanetX conversion,FALSE
cpd00361[c0],cpd00361,MNXM1137655,MNXM1137655[c],c,TRUE,MetanetX conversion,FALSE
cpd01489[c0],cpd01489,MNXM733944,MNXM733944[c],c,TRUE,MetanetX conversion,FALSE
cpd03002[c0],cpd03002,MNXM1371492,MNXM1371492[c],c,TRUE,MetanetX conversion,FALSE
cpd00790[c0],cpd00790,MNXM1372419,MNXM1372419[c],c,TRUE,MetanetX conversion,FALSE
cpd11488[c0],cpd11488,MNXM727386,MNXM727386[c],c,TRUE,MetanetX conversion,FALSE
cpd00978[c0],cpd00978,MNXM572,MNXM572[c],c,TRUE,MetanetX conversion,FALSE
cpd00182[c0],cpd00182,MNXM1105760,MNXM1105760[c],c,TRUE,MetanetX conversion,FALSE
cpd11543[c0],cpd11543,MNXM8027,MNXM8027[c],c,TRUE,MetanetX conversion,FALSE
cpd00236[c0],cpd00236,MNXM258,MNXM258[c],c,TRUE,MetanetX conversion,FALSE
cpd00123[c0],cpd00123,MNXM732866,MNXM732866[c],c,TRUE,MetanetX conversion,FALSE
cpd11562[c0],cpd11562,MNXM9685,MNXM9685[c],c,TRUE,MetanetX conversion,FALSE
cpd03699[c0],cpd03699,MNXM1103515,MNXM1103515[c],c,TRUE,MetanetX conversion,FALSE
cpd00858[c0],cpd00858,MNXM1093051,MNXM1093051[c],c,TRUE,MetanetX conversion,FALSE
cpd00448[c0],cpd00448,MNXM435,MNXM435[c],c,TRUE,MetanetX conversion,FALSE
cpd00006[c0],cpd00006,MNXM5,MNXM5[c],c,TRUE,MetanetX conversion,FALSE
cpd00947[c0],cpd00947,MNXM732114,MNXM732114[c],c,TRUE,MetanetX conversion,FALSE
cpd03117[c0],cpd03117,MNXM1364155,MNXM1364155[c],c,TRUE,MetanetX conversion,FALSE
cpd03113[c0],cpd03113,MNXM1364418,MNXM1364418[c],c,TRUE,MetanetX conversion,FALSE
cpd15772[c0],cpd15772,MNXM8765,MNXM8765[c],c,TRUE,MetanetX conversion,FALSE
cpd00502[c0],cpd00502,MNXM1108550,MNXM1108550[c],c,TRUE,MetanetX conversion,FALSE
cpd03421[c0],cpd03421,MNXM741356,MNXM741356[c],c,TRUE,MetanetX conversion,FALSE
cpd00673[c0],cpd00673,MNXM1373477,MNXM1373477[c],c,TRUE,MetanetX conversion,FALSE
cpd01716[c0],cpd01716,MNXM611,MNXM611[c],c,TRUE,MetanetX conversion,FALSE
cpd00158[c0],cpd00158,MNXM726888,MNXM726888[c],c,TRUE,MetanetX conversion,FALSE
cpd11556[c0],cpd11556,MNXM8221,MNXM8221[c],c,TRUE,MetanetX conversion,FALSE
cpd00837[c0],cpd00837,MNXM1103325,MNXM1103325[NA],NA,TRUE,MetanetX conversion,FALSE
cpd00182[e0],cpd00182,MNXM1105760,MNXM1105760[e],e,TRUE,MetanetX conversion,FALSE
cpd00943[c0],cpd00943,MNXM1104075,MNXM1104075[c],c,TRUE,MetanetX conversion,FALSE
cpd11437[c0],cpd11437,MNXM5744,MNXM5744[c],c,TRUE,MetanetX conversion,FALSE
cpd02775[c0],cpd02775,MNXM1104391,MNXM1104391[NA],NA,TRUE,MetanetX conversion,FALSE
cpd15768[c0],cpd15768,MNXM8308,MNXM8308[c],c,TRUE,MetanetX conversion,FALSE
cpd00492[c0],cpd00492,MNXM1105881,MNXM1105881[c],c,TRUE,MetanetX conversion,FALSE
cpd15663[c0],cpd15663,MNXM12741,MNXM12741[c],c,TRUE,MetanetX conversion,FALSE
cpd02964[c0],cpd02964,MNXM1446,MNXM1446[c],c,TRUE,MetanetX conversion,FALSE
cpd00279[c0],cpd00279,MNXM1103802,MNXM1103802[c],c,TRUE,MetanetX conversion,FALSE
cpd00207[c0],cpd00207,MNXM733114,MNXM733114[c],c,TRUE,MetanetX conversion,FALSE
cpd11580[c0],cpd11580,MNXM1371096,MNXM1371096[c],c,TRUE,MetanetX conversion,FALSE
cpd00472[c0],cpd00472,MNXM1092,MNXM1092[c],c,TRUE,MetanetX conversion,FALSE
cpd12503[c0],cpd12503,MNXM4567,MNXM4567[c],c,TRUE,MetanetX conversion,FALSE
