orig_met,without_compartment,new_met,new_met_out,compartment,conversion_successful,conversion_type,encoding_issues_fixed
cpd02371[c0],cpd02371,MNXM1103932,MNXM1103932[c],c,TRUE,MetanetX conversion,FALSE
cpd12543[c0],cpd12543,MNXM738259,MNXM738259[c],c,TRUE,MetanetX conversion,FALSE
cpd04078[c0],cpd04078,MNXM1372420,MNXM1372420[NA],NA,TRUE,MetanetX conversion,FALSE
cpd00036[e0],cpd00036,MNXM25,MNXM25[e],e,TRUE,MetanetX conversion,FALSE
cpd01029[c0],cpd01029,MNXM1104274,MNXM1104274[NA],NA,TRUE,MetanetX conversion,FALSE
cpd02731[c0],cpd02731,MNXM1364616,MNXM1364616[NA],NA,TRUE,MetanetX conversion,FALSE
cpd15523[c0],cpd15523,MNXM90512,MNXM90512[c],c,TRUE,MetanetX conversion,FALSE
cpd03466[c0],cpd03466,MNXM1106910,MNXM1106910[NA],NA,TRUE,MetanetX conversion,FALSE
cpd14937[c0],cpd14937,MNXM1104783,MNXM1104783[NA],NA,TRUE,MetanetX conversion,FALSE
cpd02678[c0],cpd02678,MNXM1094915,MNXM1094915[c],c,TRUE,MetanetX conversion,FALSE
cpd11825[c0],cpd11825,MNXM728703,MNXM728703[c],c,TRUE,MetanetX conversion,FALSE
cpd00047[c0],cpd00047,MNXM39,MNXM39[c],c,TRUE,MetanetX conversion,FALSE
cpd11583[c0],cpd11583,MNXM1372305,MNXM1372305[c],c,TRUE,MetanetX conversion,FALSE
cpd00092[c0],cpd00092,MNXM1369195,MNXM1369195[c],c,TRUE,MetanetX conversion,FALSE
cpd14521[c0],cpd14521,MNXM735332,MNXM735332[NA],NA,TRUE,MetanetX conversion,FALSE
cpd12483[c0],cpd12483,MNXM6426,MNXM6426[NA],NA,TRUE,MetanetX conversion,FALSE
cpd11625[c0],cpd11625,MNXM730326,MNXM730326[NA],NA,TRUE,MetanetX conversion,FALSE
cpd03671[c0],cpd03671,MNXM1364197,MNXM1364197[c],c,TRUE,MetanetX conversion,FALSE
cpd00797[c0],cpd00797,MNXM1104965,MNXM1104965[c],c,TRUE,MetanetX conversion,FALSE
cpd00229[c0],cpd00229,MNXM734590,MNXM734590[c],c,TRUE,MetanetX conversion,FALSE
cpd03423[c0],cpd03423,MNXM729592,MNXM729592[c],c,TRUE,MetanetX conversion,FALSE
cpd00332[c0],cpd00332,MNXM1105057,MNXM1105057[NA],NA,TRUE,MetanetX conversion,FALSE
cpd01741[c0],cpd01741,MNXM402,MNXM402[c],c,TRUE,MetanetX conversion,FALSE
cpd00791[c0],cpd00791,MNXM351,MNXM351[c],c,TRUE,MetanetX conversion,FALSE
cpd03416[c0],cpd03416,MNXM1322,MNXM1322[c],c,TRUE,MetanetX conversion,FALSE
cpd15345[c0],cpd15345,MNXM146502,MNXM146502[c],c,TRUE,MetanetX conversion,FALSE
cpd08276[c0],cpd08276,MNXM3689,MNXM3689[NA],NA,TRUE,MetanetX conversion,FALSE
cpd11906[c0],cpd11906,MNXM89576,MNXM89576[NA],NA,TRUE,MetanetX conversion,FALSE
cpd01899[c0],cpd01899,MNXM741442,MNXM741442[NA],NA,TRUE,MetanetX conversion,FALSE
cpd09821[c0],cpd09821,MNXM740059,MNXM740059[NA],NA,TRUE,MetanetX conversion,FALSE
cpd00449[c0],cpd00449,MNXM1277,MNXM1277[c],c,TRUE,MetanetX conversion,FALSE
cpd11536[c0],cpd11536,MNXM8010,MNXM8010[c],c,TRUE,MetanetX conversion,FALSE
cpd12036[c0],cpd12036,MNXM741231,MNXM741231[NA],NA,TRUE,MetanetX conversion,FALSE
cpd15049[c0],cpd15049,MNXM1106938,MNXM1106938[NA],NA,TRUE,MetanetX conversion,FALSE
cpd00588[e0],cpd00588,MNXM736685,MNXM736685[e],e,TRUE,MetanetX conversion,FALSE
cpd14702[c0],cpd14702,MNXM739352,MNXM739352[c],c,TRUE,MetanetX conversion,FALSE
cpd11948[c0],cpd11948,MNXM2439,MNXM2439[NA],NA,TRUE,MetanetX conversion,FALSE
cpd11583[e0],cpd11583,MNXM1372305,MNXM1372305[e],e,TRUE,MetanetX conversion,FALSE
cpd00276[e0],cpd00276,MNXM1105684,MNXM1105684[e],e,TRUE,MetanetX conversion,FALSE
cpd15045[c0],cpd15045,MNXM1106940,MNXM1106940[NA],NA,TRUE,MetanetX conversion,FALSE
cpd11509[c0],cpd11509,MNXM9653,MNXM9653[c],c,TRUE,MetanetX conversion,FALSE
cpd00794[e0],cpd00794,MNXM1364330,MNXM1364330[e],e,TRUE,MetanetX conversion,FALSE
cpd11569[c0],cpd11569,MNXM8023,MNXM8023[c],c,TRUE,MetanetX conversion,FALSE
cpd08372[c0],cpd08372,MNXM1372942,MNXM1372942[c],c,TRUE,MetanetX conversion,FALSE
cpd15526[c0],cpd15526,MNXM737491,MNXM737491[c],c,TRUE,MetanetX conversion,FALSE
cpd16736[c0],cpd16736,MNXM736127,MNXM736127[NA],NA,TRUE,MetanetX conversion,FALSE
cpd00797[e0],cpd00797,MNXM1104965,MNXM1104965[e],e,TRUE,MetanetX conversion,FALSE
cpd15347[c0],cpd15347,MNXM146499,MNXM146499[c],c,TRUE,MetanetX conversion,FALSE
cpd11549[c0],cpd11549,MNXM8148,MNXM8148[c],c,TRUE,MetanetX conversion,FALSE
cpd00800[c0],cpd00800,MNXM726864,MNXM726864[c],c,TRUE,MetanetX conversion,FALSE
cpd00247[c0],cpd00247,MNXM235,MNXM235[c],c,TRUE,MetanetX conversion,FALSE
cpd11534[c0],cpd11534,MNXM9670,MNXM9670[c],c,TRUE,MetanetX conversion,FALSE
cpd00588[c0],cpd00588,MNXM736685,MNXM736685[c],c,TRUE,MetanetX conversion,FALSE
cpd00861[c0],cpd00861,MNXM1101258,MNXM1101258[NA],NA,TRUE,MetanetX conversion,FALSE
cpd15799[c0],cpd15799,MNXM6298,MNXM6298[c],c,TRUE,MetanetX conversion,FALSE
cpd15306[c0],cpd15306,MNXM4939,MNXM4939[c],c,TRUE,MetanetX conversion,FALSE
cpd11718[c0],cpd11718,MNXM1364911,MNXM1364911[NA],NA,TRUE,MetanetX conversion,FALSE
cpd02124[c0],cpd02124,MNXM1104585,MNXM1104585[c],c,TRUE,MetanetX conversion,FALSE
cpd01949[c0],cpd01949,MNXM3413,MNXM3413[c],c,TRUE,MetanetX conversion,FALSE
cpd03192[c0],cpd03192,MNXM1103600,MNXM1103600[NA],NA,TRUE,MetanetX conversion,FALSE
cpd00550[c0],cpd00550,MNXM694,MNXM694[NA],NA,TRUE,MetanetX conversion,FALSE
cpd01665[c0],cpd01665,MNXM4752,MNXM4752[NA],NA,TRUE,MetanetX conversion,FALSE
cpd14605[c0],cpd14605,MNXM3123,MNXM3123[NA],NA,TRUE,MetanetX conversion,FALSE
cpd03447[c0],cpd03447,MNXM1903,MNXM1903[c],c,TRUE,MetanetX conversion,FALSE
cpd03611[c0],cpd03611,MNXM41769,MNXM41769[NA],NA,TRUE,MetanetX conversion,FALSE
cpd00282[c0],cpd00282,MNXM252,MNXM252[c],c,TRUE,MetanetX conversion,FALSE
cpd00180[c0],cpd00180,MNXM291,MNXM291[c],c,TRUE,MetanetX conversion,FALSE
cpd08287[c0],cpd08287,MNXM730948,MNXM730948[c],c,TRUE,MetanetX conversion,FALSE
cpd11427[c0],cpd11427,MNXM732256,MNXM732256[NA],NA,TRUE,MetanetX conversion,FALSE
cpd15419[c0],cpd15419,MNXM734067,MNXM734067[c],c,TRUE,MetanetX conversion,FALSE
cpd02419[c0],cpd02419,MNXM733462,MNXM733462[NA],NA,TRUE,MetanetX conversion,FALSE
cpd00430[c0],cpd00430,MNXM737266,MNXM737266[NA],NA,TRUE,MetanetX conversion,FALSE
cpd12414[c0],cpd12414,MNXM740052,MNXM740052[NA],NA,TRUE,MetanetX conversion,FALSE
cpd15720[c0],cpd15720,MNXM11360,MNXM11360[c],c,TRUE,MetanetX conversion,FALSE
cpd02074[c0],cpd02074,MNXM916,MNXM916[c],c,TRUE,MetanetX conversion,FALSE
cpd11916[c0],cpd11916,MNXM90880,MNXM90880[NA],NA,TRUE,MetanetX conversion,FALSE
cpd03061[c0],cpd03061,MNXM2673,MNXM2673[NA],NA,TRUE,MetanetX conversion,FALSE
cpd00521[c0],cpd00521,MNXM1364107,MNXM1364107[c],c,TRUE,MetanetX conversion,FALSE
cpd03218[c0],cpd03218,MNXM731660,MNXM731660[NA],NA,TRUE,MetanetX conversion,FALSE
cpd00842[c0],cpd00842,MNXM1105912,MNXM1105912[c],c,TRUE,MetanetX conversion,FALSE
cpd11416[c0],cpd11416,BIOMASS,BIOMASS[c],c,TRUE,Other conversion,FALSE
cpd01982[c0],cpd01982,MNXM1364117,MNXM1364117[c],c,TRUE,MetanetX conversion,FALSE
cpd00092[e0],cpd00092,MNXM1369195,MNXM1369195[e],e,TRUE,MetanetX conversion,FALSE
cpd11503[c0],cpd11503,MNXM8195,MNXM8195[c],c,TRUE,MetanetX conversion,FALSE
cpd00043[c0],cpd00043,MNXM1104754,MNXM1104754[c],c,TRUE,MetanetX conversion,FALSE
cpd01413[c0],cpd01413,MNXM2034,MNXM2034[NA],NA,TRUE,MetanetX conversion,FALSE
cpd00295[c0],cpd00295,MNXM436,MNXM436[c],c,TRUE,MetanetX conversion,FALSE
cpd06227[c0],cpd06227,MNXM1103840,MNXM1103840[c],c,TRUE,MetanetX conversion,FALSE
cpd04377[c0],cpd04377,MNXM5011,MNXM5011[NA],NA,TRUE,MetanetX conversion,FALSE
cpd15054[c0],cpd15054,MNXM731107,MNXM731107[NA],NA,TRUE,MetanetX conversion,FALSE
cpd00264[c0],cpd00264,MNXM124,MNXM124[c],c,TRUE,MetanetX conversion,FALSE
cpd14980[c0],cpd14980,MNXM1365193,MNXM1365193[NA],NA,TRUE,MetanetX conversion,FALSE
cpd12336[c0],cpd12336,MNXM741203,MNXM741203[NA],NA,TRUE,MetanetX conversion,FALSE
cpd12133[c0],cpd12133,MNXM741267,MNXM741267[NA],NA,TRUE,MetanetX conversion,FALSE
cpd05041[c0],cpd05041,MNXM1370125,MNXM1370125[NA],NA,TRUE,MetanetX conversion,FALSE
cpd02446[c0],cpd02446,MNXM1102163,MNXM1102163[NA],NA,TRUE,MetanetX conversion,FALSE
cpd03724[c0],cpd03724,MNXM733435,MNXM733435[c],c,TRUE,MetanetX conversion,FALSE
cpd00668[c0],cpd00668,MNXM1103847,MNXM1103847[c],c,TRUE,MetanetX conversion,FALSE
cpd02784[c0],cpd02784,MNXM741619,MNXM741619[NA],NA,TRUE,MetanetX conversion,FALSE
cpd15538[c0],cpd15538,MNXM734043,MNXM734043[c],c,TRUE,MetanetX conversion,FALSE
cpd00082[e0],cpd00082,MNXM1363965,MNXM1363965[e],e,TRUE,MetanetX conversion,FALSE
cpd00859[c0],cpd00859,MNXM2276,MNXM2276[c],c,TRUE,MetanetX conversion,FALSE
cpd15344[c0],cpd15344,MNXM146503,MNXM146503[c],c,TRUE,MetanetX conversion,FALSE
cpd11576[c0],cpd11576,MNXM8825,MNXM8825[c],c,TRUE,MetanetX conversion,FALSE
cpd08993[c0],cpd08993,MNXM5511,MNXM5511[NA],NA,TRUE,MetanetX conversion,FALSE
cpd00393[c0],cpd00393,MNXM617,MNXM617[c],c,TRUE,MetanetX conversion,FALSE
cpd14710[c0],cpd14710,MNXM1369879,MNXM1369879[NA],NA,TRUE,MetanetX conversion,FALSE
cpd00197[c0],cpd00197,MNXM1137687,MNXM1137687[NA],NA,TRUE,MetanetX conversion,FALSE
cpd02666[c0],cpd02666,MNXM730898,MNXM730898[c],c,TRUE,MetanetX conversion,FALSE
cpd00206[c0],cpd00206,MNXM266,MNXM266[c],c,TRUE,MetanetX conversion,FALSE
cpd00531[e0],cpd00531,MNXM1562,MNXM1562[e],e,TRUE,MetanetX conversion,FALSE
cpd03519[c0],cpd03519,MNXM1102965,MNXM1102965[c],c,TRUE,MetanetX conversion,FALSE
cpd11527[c0],cpd11527,MNXM8210,MNXM8210[c],c,TRUE,MetanetX conversion,FALSE
cpd00072[c0],cpd00072,MNXM1107898,MNXM1107898[c],c,TRUE,MetanetX conversion,FALSE
cpd15698[c0],cpd15698,MNXM7307,MNXM7307[c],c,TRUE,MetanetX conversion,FALSE
cpd00190[c0],cpd00190,MNXM1364205,MNXM1364205[c],c,TRUE,MetanetX conversion,FALSE
cpd00012[e0],cpd00012,MNXM11,MNXM11[e],e,TRUE,MetanetX conversion,FALSE
cpd02861[c0],cpd02861,MNXM739165,MNXM739165[NA],NA,TRUE,MetanetX conversion,FALSE
cpd00264[e0],cpd00264,MNXM124,MNXM124[e],e,TRUE,MetanetX conversion,FALSE
cpd14545[c0],cpd14545,MNXM1984,MNXM1984[c],c,TRUE,MetanetX conversion,FALSE
cpd00260[c0],cpd00260,MNXM89661,MNXM89661[c],c,TRUE,MetanetX conversion,FALSE
cpd04045[c0],cpd04045,MNXM6857,MNXM6857[NA],NA,TRUE,MetanetX conversion,FALSE
cpd14608[c0],cpd14608,MNXM5620,MNXM5620[NA],NA,TRUE,MetanetX conversion,FALSE
cpd02060[c0],cpd02060,MNXM1104661,MNXM1104661[c],c,TRUE,MetanetX conversion,FALSE
cpd01298[c0],cpd01298,MNXM1106,MNXM1106[c],c,TRUE,MetanetX conversion,FALSE
cpd11479[c0],cpd11479,MNXM733050,MNXM733050[c],c,TRUE,MetanetX conversion,FALSE
cpd01234[c0],cpd01234,MNXM731577,MNXM731577[NA],NA,TRUE,MetanetX conversion,FALSE
cpd01067[c0],cpd01067,MNXM4641,MNXM4641[NA],NA,TRUE,MetanetX conversion,FALSE
cpd03122[c0],cpd03122,MNXM1104721,MNXM1104721[c],c,TRUE,MetanetX conversion,FALSE
cpd03832[c0],cpd03832,MNXM1372159,MNXM1372159[c],c,TRUE,MetanetX conversion,FALSE
cpd03492[c0],cpd03492,MNXM1372665,MNXM1372665[c],c,TRUE,MetanetX conversion,FALSE
cpd02090[c0],cpd02090,MNXM1106891,MNXM1106891[c],c,TRUE,MetanetX conversion,FALSE
cpd02197[c0],cpd02197,MNXM1091982,MNXM1091982[c],c,TRUE,MetanetX conversion,FALSE
cpd03414[c0],cpd03414,MNXM726770,MNXM726770[c],c,TRUE,MetanetX conversion,FALSE
cpd03420[c0],cpd03420,MNXM1367586,MNXM1367586[c],c,TRUE,MetanetX conversion,FALSE
cpd11496[c0],cpd11496,MNXM10219,MNXM10219[c],c,TRUE,MetanetX conversion,FALSE
cpd02700[c0],cpd02700,MNXM740145,MNXM740145[c],c,TRUE,MetanetX conversion,FALSE
cpd00268[e0],cpd00268,MNXM1094289,MNXM1094289[e],e,TRUE,MetanetX conversion,FALSE
cpd11576[e0],cpd11576,MNXM8825,MNXM8825[e],e,TRUE,MetanetX conversion,FALSE
cpd00393[e0],cpd00393,MNXM617,MNXM617[e],e,TRUE,MetanetX conversion,FALSE
cpd01042[c0],cpd01042,MNXM828,MNXM828[NA],NA,TRUE,MetanetX conversion,FALSE
cpd03830[c0],cpd03830,MNXM1107947,MNXM1107947[c],c,TRUE,MetanetX conversion,FALSE
cpd00604[c0],cpd00604,MNXM1370998,MNXM1370998[NA],NA,TRUE,MetanetX conversion,FALSE
cpd03706[c0],cpd03706,MNXM1106687,MNXM1106687[c],c,TRUE,MetanetX conversion,FALSE
cpd00428[c0],cpd00428,MNXM310,MNXM310[c],c,TRUE,MetanetX conversion,FALSE
cpd01048[e0],cpd01048,MNXM1137656,MNXM1137656[e],e,TRUE,MetanetX conversion,FALSE
cpd15535[c0],cpd15535,MNXM162584,MNXM162584[c],c,TRUE,MetanetX conversion,FALSE
cpd00867[c0],cpd00867,MNXM1365116,MNXM1365116[c],c,TRUE,MetanetX conversion,FALSE
cpd00222[c0],cpd00222,MNXM341,MNXM341[c],c,TRUE,MetanetX conversion,FALSE
cpd03496[c0],cpd03496,MNXM88508,MNXM88508[c],c,TRUE,MetanetX conversion,FALSE
cpd15318[c0],cpd15318,MNXM147673,MNXM147673[c],c,TRUE,MetanetX conversion,FALSE
cpd03078[c0],cpd03078,MNXM1339,MNXM1339[c],c,TRUE,MetanetX conversion,FALSE
cpd02605[c0],cpd02605,MNXM1602,MNXM1602[c],c,TRUE,MetanetX conversion,FALSE
cpd11296[c0],cpd11296,MNXM1372828,MNXM1372828[c],c,TRUE,MetanetX conversion,FALSE
cpd00531[c0],cpd00531,MNXM1562,MNXM1562[c],c,TRUE,MetanetX conversion,FALSE
cpd03396[c0],cpd03396,MNXM2282,MNXM2282[NA],NA,TRUE,MetanetX conversion,FALSE
